customer_id,signup_date,country,region,segment
C3447,2022-04-17,Germany,Europe,Consumer
C3448,2023-02-18,Japan,APAC,Consumer
C3449,2023-01-08,Japan,APAC,Consumer
C3450,2023-04-22,Japan,APAC,Consumer
C3451,2022-03-24,Australia,APAC,Enterprise
C3452,2023-09-16,Japan,APAC,Small Business
C3453,2022-12-21,Singapore,APAC,Consumer
C3454,2022-04-24,Japan,APAC,Consumer
C3455,2022-08-16,Italy,Europe,Consumer
C3456,2022-06-16,Japan,APAC,Small Business
C3457,2022-11-27,United States,North America,Consumer
C3458,2022-12-09,United Kingdom,Europe,Consumer
C3459,2022-11-13,Spain,Europe,Consumer
C3460,2022-12-03,Brazil,LATAM,Consumer
C3461,2023-10-25,Australia,APAC,Consumer
C3462,2023-12-02,United States,North America,Consumer
C3463,2022-12-24,Japan,APAC,Enterprise
C3464,2023-12-05,Mexico,North America,Consumer
C3465,2023-08-21,Australia,APAC,Consumer
C3466,2023-08-22,India,APAC,Consumer
C3467,2022-06-14,Japan,APAC,Consumer
C3468,2022-11-17,Japan,APAC,Consumer
C3469,2022-09-15,Germany,Europe,Consumer
C3470,2022-03-12,France,Europe,Small Business
C3471,2022-02-24,Brazil,LATAM,Consumer
C3472,2023-03-31,Australia,APAC,Enterprise
C3473,2022-11-04,Spain,Europe,Consumer
C3474,2023-08-26,Germany,Europe,Consumer
C3475,2023-05-04,United States,North America,Consumer
C3476,2022-03-04,Canada,North America,Small Business
C3477,2023-09-04,Mexico,North America,Small Business
C3478,2022-12-29,Germany,Europe,Consumer
C3479,2023-02-18,Argentina,LATAM,Consumer
C3480,2023-12-06,Spain,Europe,Consumer
C3481,2023-04-13,United Kingdom,Europe,Consumer
C3482,2022-01-17,United States,North America,Enterprise
C3483,2022-05-10,Germany,Europe,Consumer
C3484,2022-11-08,India,APAC,Consumer
C3485,2022-01-28,Germany,Europe,Enterprise
C3486,2022-05-03,Singapore,APAC,Small Business
C3487,2023-08-01,India,APAC,Small Business
C3488,2022-04-15,United States,North America,Consumer
C3489,2022-05-02,Japan,APAC,Consumer
C3490,2023-01-04,Argentina,LATAM,Consumer
C3491,2022-03-08,Germany,Europe,Consumer
C3492,2022-07-06,United States,North America,Consumer
C3493,2023-11-16,Brazil,LATAM,Consumer
C3494,2023-04-06,Brazil,LATAM,Consumer
C3495,2023-12-05,Spain,Europe,Consumer
C3496,2022-09-16,Italy,Europe,Consumer
C3497,2023-03-26,Mexico,North America,Consumer
C3498,2022-06-24,India,APAC,Consumer
C3499,2022-10-04,Spain,Europe,Consumer
C3500,2022-05-08,United States,North America,Small Business
C3501,2023-09-01,Australia,APAC,Small Business
C3502,2022-05-15,Argentina,LATAM,Consumer
C3503,2022-05-30,India,APAC,Consumer
C3504,2022-12-05,United Kingdom,Europe,Consumer
C3505,2022-11-10,United States,North America,Consumer
C3506,2022-08-18,Argentina,LATAM,Consumer
C3507,2022-09-18,Argentina,LATAM,Enterprise
C3508,2022-08-04,Spain,Europe,Consumer
C3509,2023-10-29,Japan,APAC,Consumer
C3510,2023-02-28,France,Europe,Small Business
C3511,2023-11-03,France,Europe,Consumer
C3512,2023-12-22,United States,North America,Consumer
C3513,2023-04-21,United States,North America,Consumer
C3514,2023-08-26,United Kingdom,Europe,Enterprise
C3515,2022-03-22,India,APAC,Consumer
C3516,2023-11-25,Canada,North America,Consumer
C3517,2022-12-19,Mexico,North America,Small Business
C3518,2023-06-05,Italy,Europe,Consumer
C3519,2022-06-29,Mexico,North America,Small Business
C3520,2022-03-11,Canada,North America,Consumer
C3521,2023-10-08,Italy,Europe,Consumer
C3522,2022-11-25,Germany,Europe,Consumer
C3523,2022-04-12,Japan,APAC,Enterprise
C3524,2023-04-26,Brazil,LATAM,Consumer
C3525,2022-02-09,Canada,North America,Consumer
C3526,2022-11-25,Brazil,LATAM,Enterprise
C3527,2023-05-30,Brazil,LATAM,Consumer
C3528,2023-06-10,India,APAC,Small Business
C3529,2022-11-27,Japan,APAC,Consumer
C3530,2022-09-28,Japan,APAC,Consumer
C3531,2023-09-05,Japan,APAC,Small Business
C3532,2022-05-15,Australia,APAC,Small Business
C3533,2022-02-24,United States,North America,Consumer
C3534,2022-04-25,Argentina,LATAM,Enterprise
C3535,2023-08-08,Japan,APAC,Enterprise
C3536,2022-12-10,Singapore,APAC,Small Business
C3537,2022-01-28,Germany,Europe,Consumer
C3538,2022-05-04,United States,North America,Consumer
C3539,2022-01-21,Spain,Europe,Consumer
C3540,2023-08-18,Spain,Europe,Consumer
C3541,2022-12-03,France,Europe,Consumer
C3542,2022-02-19,Germany,Europe,Consumer
C3543,2022-06-11,United Kingdom,Europe,Consumer
C3544,2023-03-27,Spain,Europe,Consumer
C3545,2023-03-10,Germany,Europe,Consumer
C3546,2023-08-22,Argentina,LATAM,Consumer
C3547,2022-01-19,Canada,North America,Consumer
C3548,2022-02-20,United Kingdom,Europe,Enterprise
C3549,2022-01-26,United Kingdom,Europe,Small Business
C3550,2022-10-15,Italy,Europe,Consumer
C3551,2023-06-15,Spain,Europe,Consumer
C3552,2023-04-29,Japan,APAC,Consumer
C3553,2022-06-03,Argentina,LATAM,Consumer
C3554,2023-04-25,United Kingdom,Europe,Small Business
C3555,2023-04-25,Australia,APAC,Consumer
C3556,2022-05-20,United States,North America,Consumer
C3557,2023-07-02,United Kingdom,Europe,Consumer
C3558,2022-11-05,France,Europe,Small Business
C3559,2022-02-13,United States,North America,Enterprise
C3560,2022-10-13,Japan,APAC,Small Business
C3561,2023-07-16,Australia,APAC,Consumer
C3562,2023-05-24,Singapore,APAC,Small Business
C3563,2022-07-15,Spain,Europe,Consumer
C3564,2023-07-07,Japan,APAC,Consumer
C3565,2022-10-12,Germany,Europe,Enterprise
C3566,2022-12-02,United States,North America,Consumer
C3567,2022-03-05,United States,North America,Enterprise
C3568,2023-12-29,Japan,APAC,Consumer
C3569,2023-09-05,Chile,LATAM,Consumer
C3570,2022-05-23,United States,North America,Consumer
C3571,2023-02-14,Italy,Europe,Enterprise
C3572,2023-07-24,Singapore,APAC,Consumer
C3573,2023-01-04,India,APAC,Small Business
C3574,2022-06-03,Italy,Europe,Consumer
C3575,2023-12-09,Japan,APAC,Small Business
C3576,2022-07-16,Australia,APAC,Consumer
C3577,2022-09-02,India,APAC,Consumer
C3578,2022-09-29,United States,North America,Small Business
C3579,2023-10-13,Brazil,LATAM,Small Business
C3580,2023-01-01,United States,North America,Consumer
C3581,2023-06-10,India,APAC,Consumer
C3582,2023-10-20,United States,North America,Consumer
C3583,2023-11-09,Mexico,North America,Enterprise
C3584,2023-09-18,United States,North America,Consumer
C3585,2023-10-25,France,Europe,Small Business
C3586,2023-11-24,Germany,Europe,Consumer
C3587,2023-12-25,Canada,North America,Small Business
C3588,2023-04-15,France,Europe,Consumer
C3589,2022-04-07,Germany,Europe,Consumer
C3590,2022-03-24,Singapore,APAC,Consumer
C3591,2023-08-05,Brazil,LATAM,Consumer
C3592,2022-08-19,Japan,APAC,Consumer
C3593,2023-08-11,United States,North America,Consumer
C3594,2023-11-14,United Kingdom,Europe,Small Business
C3595,2023-04-16,Brazil,LATAM,Consumer
C3596,2023-07-12,United States,North America,Consumer
C3597,2022-07-23,Germany,Europe,Enterprise
C3598,2022-11-14,Argentina,LATAM,Consumer
C3599,2023-12-06,Argentina,LATAM,Consumer
C3600,2023-08-20,Germany,Europe,Enterprise
C3601,2022-05-30,Japan,APAC,Small Business
C3602,2023-11-15,France,Europe,Enterprise
C3603,2022-12-31,Singapore,APAC,Small Business
C3604,2023-09-09,United States,North America,Consumer
C3605,2023-01-16,Canada,North America,Consumer
C3606,2023-03-17,Japan,APAC,Consumer
C3607,2022-04-29,Mexico,North America,Enterprise
C3608,2022-09-05,Japan,APAC,Small Business
C3609,2023-06-12,Germany,Europe,Consumer
C3610,2023-09-07,Brazil,LATAM,Consumer
C3611,2022-03-06,India,APAC,Consumer
C3612,2022-02-26,Spain,Europe,Consumer
C3613,2023-05-21,Singapore,APAC,Small Business
C3614,2022-11-23,United Kingdom,Europe,Consumer
C3615,2023-09-12,Spain,Europe,Consumer
C3616,2022-02-19,Mexico,North America,Enterprise
C3617,2022-09-13,Brazil,LATAM,Consumer
C3618,2022-01-26,India,APAC,Consumer
C3619,2023-06-02,Brazil,LATAM,Consumer
C3620,2023-09-19,Brazil,LATAM,Consumer
C3621,2022-04-25,Argentina,LATAM,Consumer
C3622,2022-08-25,Mexico,North America,Consumer
C3623,2023-09-10,Argentina,LATAM,Consumer
C3624,2022-01-31,Italy,Europe,Consumer
C3625,2023-11-26,France,Europe,Consumer
C3626,2023-10-10,Italy,Europe,Consumer
C3627,2022-04-22,Germany,Europe,Enterprise
C3628,2022-04-12,United Kingdom,Europe,Consumer
C3629,2023-05-21,United Kingdom,Europe,Consumer
C3630,2022-01-08,United States,North America,Small Business
C3631,2023-01-05,Spain,Europe,Consumer
C3632,2022-02-18,Brazil,LATAM,Consumer
C3633,2023-01-23,Japan,APAC,Small Business
C3634,2022-09-13,Spain,Europe,Consumer
C3635,2023-05-31,France,Europe,Consumer
C3636,2023-10-05,France,Europe,Small Business
C3637,2022-12-23,Mexico,North America,Consumer
C3638,2023-04-14,India,APAC,Consumer
C3639,2023-03-15,Mexico,North America,Consumer
C3640,2023-12-20,Australia,APAC,Consumer
C3641,2022-06-18,Singapore,APAC,Small Business
C3642,2022-06-24,Italy,Europe,Consumer
C3643,2022-10-04,Brazil,LATAM,Consumer
C3644,2023-06-22,United Kingdom,Europe,Consumer
C3645,2023-09-24,Brazil,LATAM,Enterprise
C3646,2022-07-22,Australia,APAC,Consumer
C3647,2022-03-22,India,APAC,Consumer
C3648,2023-03-21,Japan,APAC,Consumer
C3649,2023-03-13,India,APAC,Consumer
C3650,2022-10-01,Chile,LATAM,Consumer
C3651,2022-05-15,France,Europe,Small Business
C3652,2023-09-13,India,APAC,Consumer
C3653,2023-09-10,Singapore,APAC,Consumer
C3654,2023-06-30,France,Europe,Consumer
C3655,2023-02-27,Brazil,LATAM,Consumer
C3656,2022-07-10,Germany,Europe,Consumer
C3657,2022-10-22,Italy,Europe,Small Business
C3658,2022-02-19,United States,North America,Consumer
C3659,2022-07-02,Mexico,North America,Small Business
C3660,2022-11-25,India,APAC,Consumer
C3661,2022-11-15,Germany,Europe,Consumer
C3662,2022-02-28,Germany,Europe,Consumer
C3663,2023-12-01,United Kingdom,Europe,Consumer
C3664,2022-07-15,Spain,Europe,Consumer
C3665,2023-01-07,India,APAC,Enterprise
C3666,2022-12-06,Brazil,LATAM,Enterprise
C3667,2022-12-09,United States,North America,Small Business
C3668,2023-09-09,Italy,Europe,Small Business
C3669,2023-06-29,France,Europe,Consumer
C3670,2023-09-26,Japan,APAC,Consumer
C3671,2022-10-04,France,Europe,Consumer
C3672,2022-07-13,Germany,Europe,Small Business
C3673,2022-11-09,France,Europe,Consumer
C3674,2023-02-14,Japan,APAC,Consumer
C3675,2022-09-03,Spain,Europe,Consumer
C3676,2022-12-02,France,Europe,Consumer
C3677,2022-04-21,India,APAC,Small Business
C3678,2023-03-03,Singapore,APAC,Consumer
C3679,2023-06-06,Germany,Europe,Consumer
C3680,2023-01-20,India,APAC,Small Business
C3681,2023-09-30,India,APAC,Consumer
C3682,2023-12-28,Canada,North America,Consumer
C3683,2023-10-24,Japan,APAC,Consumer
C3684,2022-03-09,United Kingdom,Europe,Consumer
C3685,2023-10-05,Australia,APAC,Consumer
C3686,2022-09-01,United Kingdom,Europe,Consumer
C3687,2022-11-26,Japan,APAC,Consumer
C3688,2022-10-28,United Kingdom,Europe,Consumer
C3689,2022-07-27,Spain,Europe,Consumer
C3690,2023-10-03,Argentina,LATAM,Enterprise
C3691,2023-04-11,Germany,Europe,Consumer
C3692,2023-12-07,Brazil,LATAM,Consumer
C3693,2023-11-28,Chile,LATAM,Consumer
C3694,2022-11-03,Brazil,LATAM,Consumer
C3695,2023-06-15,Canada,North America,Enterprise
C3696,2023-01-02,India,APAC,Consumer
C3697,2022-12-28,United States,North America,Consumer
C3698,2023-06-24,Germany,Europe,Consumer
C3699,2023-05-18,Brazil,LATAM,Small Business
C3700,2023-10-28,Australia,APAC,Consumer
C3701,2023-07-18,Spain,Europe,Small Business
C3702,2023-03-31,Germany,Europe,Consumer
C3703,2023-11-03,India,APAC,Consumer
C3704,2022-03-16,Australia,APAC,Small Business
C3705,2023-07-12,France,Europe,Consumer
C3706,2022-10-14,Brazil,LATAM,Consumer
C3707,2022-11-13,Mexico,North America,Consumer
C3708,2023-07-25,Canada,North America,Consumer
C3709,2022-07-19,Japan,APAC,Consumer
C3710,2023-10-08,Argentina,LATAM,Consumer
C3711,2022-12-31,United Kingdom,Europe,Consumer
C3712,2022-09-12,United Kingdom,Europe,Consumer
C3713,2022-08-28,United States,North America,Consumer
C3714,2022-11-04,Brazil,LATAM,Small Business
C3715,2023-11-20,Mexico,North America,Consumer
C3716,2022-03-16,Spain,Europe,Consumer
C3717,2023-01-06,Chile,LATAM,Consumer
C3718,2023-09-02,United States,North America,Consumer
C3719,2022-12-11,Italy,Europe,Consumer
C3720,2023-02-18,Spain,Europe,Small Business
C3721,2022-09-12,India,APAC,Small Business
C3722,2022-04-10,Germany,Europe,Consumer
C3723,2023-04-12,Germany,Europe,Small Business
C3724,2023-11-03,Canada,North America,Small Business
C3725,2023-01-15,Australia,APAC,Small Business
C3726,2022-11-12,Singapore,APAC,Small Business
C3727,2022-04-05,United States,North America,Consumer
C3728,2023-11-21,Germany,Europe,Consumer
C3729,2023-09-27,Brazil,LATAM,Consumer
C3730,2023-10-21,United States,North America,Consumer
C3731,2022-09-20,United Kingdom,Europe,Small Business
C3732,2023-04-02,Italy,Europe,Consumer
C3733,2022-11-12,Germany,Europe,Consumer
C3734,2022-06-21,United Kingdom,Europe,Small Business
C3735,2022-05-31,France,Europe,Consumer
C3736,2022-10-08,Canada,North America,Small Business
C3737,2023-02-08,Spain,Europe,Consumer
C3738,2022-03-31,Australia,APAC,Consumer
C3739,2023-05-28,Italy,Europe,Consumer
C3740,2022-12-01,United States,North America,Consumer
C3741,2023-10-06,India,APAC,Consumer
C3742,2022-07-23,Canada,North America,Consumer
C3743,2022-02-07,Singapore,APAC,Consumer
C3744,2022-08-16,Germany,Europe,Consumer
C3745,2023-12-12,Singapore,APAC,Small Business
C3746,2022-08-24,Mexico,North America,Consumer
C3747,2023-05-29,Mexico,North America,Consumer
C3748,2023-09-08,Spain,Europe,Consumer
C3749,2022-07-27,United States,North America,Enterprise
C3750,2023-04-15,Mexico,North America,Small Business
C3751,2022-05-30,Australia,APAC,Enterprise
C3752,2022-09-22,India,APAC,Enterprise
C3753,2022-08-05,United States,North America,Consumer
C3754,2023-05-06,Brazil,LATAM,Consumer
C3755,2023-10-02,India,APAC,Consumer
C3756,2022-07-04,Brazil,LATAM,Small Business
C3757,2022-08-01,Australia,APAC,Consumer
C3758,2023-08-23,Japan,APAC,Consumer
C3759,2022-12-04,Spain,Europe,Enterprise
C3760,2023-01-10,Japan,APAC,Small Business
C3761,2023-05-31,Brazil,LATAM,Enterprise
C3762,2022-04-11,United States,North America,Consumer
C3763,2023-09-29,United Kingdom,Europe,Consumer
C3764,2022-09-24,United States,North America,Consumer
C3765,2023-04-26,Argentina,LATAM,Consumer
C3766,2022-11-12,France,Europe,Consumer
C3767,2023-07-04,Australia,APAC,Consumer
C3768,2023-03-23,India,APAC,Small Business
C3769,2022-05-07,Chile,LATAM,Consumer
C3770,2022-05-18,Canada,North America,Consumer
C3771,2023-10-03,India,APAC,Small Business
C3772,2023-01-15,Brazil,LATAM,Consumer
C3773,2022-07-21,United States,North America,Consumer
C3774,2022-04-15,Singapore,APAC,Consumer
C3775,2022-04-04,Germany,Europe,Consumer
C3776,2023-11-03,Japan,APAC,Small Business
C3777,2023-12-14,Spain,Europe,Consumer
C3778,2022-10-15,United Kingdom,Europe,Consumer
C3779,2022-05-28,United States,North America,Enterprise
C3780,2022-11-02,United States,North America,Consumer
C3781,2022-04-10,United States,North America,Small Business
C3782,2023-02-06,Japan,APAC,Consumer
C3783,2023-04-02,Germany,Europe,Enterprise
C3784,2023-12-21,Mexico,North America,Consumer
C3785,2022-08-21,Australia,APAC,Consumer
C3786,2022-05-25,Australia,APAC,Small Business
C3787,2022-04-08,Italy,Europe,Small Business
C3788,2022-10-03,Argentina,LATAM,Consumer
C3789,2023-03-15,Germany,Europe,Consumer
C3790,2022-02-18,India,APAC,Consumer
C3791,2023-07-09,United States,North America,Small Business
C3792,2022-12-02,Australia,APAC,Small Business
C3793,2023-08-03,Chile,LATAM,Consumer
C3794,2022-12-05,India,APAC,Consumer
C3795,2022-04-24,Italy,Europe,Consumer
C3796,2022-01-16,Japan,APAC,Small Business
C3797,2023-02-11,Germany,Europe,Consumer
C3798,2023-01-29,Australia,APAC,Consumer
C3799,2023-08-17,Singapore,APAC,Enterprise
C3800,2023-10-03,Chile,LATAM,Consumer
C3801,2022-04-28,Spain,Europe,Consumer
C3802,2022-08-18,United States,North America,Consumer
C3803,2022-06-01,Japan,APAC,Consumer
C3804,2022-03-19,United States,North America,Small Business
C3805,2022-01-02,United Kingdom,Europe,Consumer
C3806,2022-03-02,Germany,Europe,Consumer
C3807,2023-01-18,Australia,APAC,Consumer
C3808,2022-04-21,Canada,North America,Small Business
C3809,2022-05-23,Canada,North America,Consumer
C3810,2022-03-28,United States,North America,Consumer
C3811,2023-06-13,Brazil,LATAM,Consumer
C3812,2023-04-10,Australia,APAC,Consumer
C3813,2023-12-04,United States,North America,Enterprise
C3814,2022-03-23,United States,North America,Small Business
C3815,2022-06-02,Italy,Europe,Small Business
C3816,2022-11-29,United Kingdom,Europe,Consumer
C3817,2023-04-19,Japan,APAC,Consumer
C3818,2022-04-05,France,Europe,Enterprise
C3819,2022-06-04,Brazil,LATAM,Consumer
C3820,2022-11-04,United Kingdom,Europe,Small Business
C3821,2022-01-14,Australia,APAC,Consumer
C3822,2022-10-16,United States,North America,Consumer
C3823,2023-07-08,Argentina,LATAM,Consumer
C3824,2023-01-20,Chile,LATAM,Consumer
C3825,2022-11-13,Australia,APAC,Consumer
C3826,2022-12-23,France,Europe,Consumer
C3827,2023-11-23,Mexico,North America,Consumer
C3828,2023-01-15,India,APAC,Consumer
C3829,2023-01-26,Australia,APAC,Small Business
C3830,2023-11-11,Mexico,North America,Consumer
C3831,2022-04-25,France,Europe,Small Business
C3832,2022-03-12,France,Europe,Consumer
C3833,2022-11-25,India,APAC,Consumer
C3834,2022-08-21,Australia,APAC,Consumer
C3835,2022-05-29,Japan,APAC,Enterprise
C3836,2022-03-29,Japan,APAC,Consumer
C3837,2023-10-03,United Kingdom,Europe,Enterprise
C3838,2023-03-25,Germany,Europe,Consumer
C3839,2023-05-20,United States,North America,Small Business
C3840,2022-03-28,Singapore,APAC,Small Business
C3841,2022-09-07,France,Europe,Enterprise
C3842,2023-03-30,France,Europe,Consumer
C3843,2023-01-21,United Kingdom,Europe,Enterprise
C3844,2023-05-23,Mexico,North America,Consumer
C3845,2023-05-04,Japan,APAC,Small Business
C3846,2022-10-29,Mexico,North America,Consumer
C3847,2023-07-26,United States,North America,Consumer
C3848,2022-07-09,Singapore,APAC,Consumer
C3849,2022-02-28,Germany,Europe,Small Business
C3850,2023-10-29,Germany,Europe,Consumer
C3851,2022-01-17,France,Europe,Consumer
C3852,2022-07-27,India,APAC,Consumer
C3853,2022-03-25,United Kingdom,Europe,Small Business
C3854,2022-06-19,Singapore,APAC,Consumer
C3855,2022-10-16,Argentina,LATAM,Consumer
C3856,2022-04-05,Japan,APAC,Consumer
C3857,2022-12-07,France,Europe,Consumer
C3858,2023-11-08,Singapore,APAC,Consumer
C3859,2022-04-10,France,Europe,Small Business
C3860,2023-11-08,Germany,Europe,Small Business
C3861,2022-10-28,Spain,Europe,Consumer
C3862,2023-03-09,United Kingdom,Europe,Consumer
C3863,2022-11-19,United States,North America,Consumer
C3864,2022-08-20,Germany,Europe,Consumer
C3865,2022-03-21,United States,North America,Consumer
C3866,2023-03-10,Germany,Europe,Small Business
C3867,2023-11-01,Italy,Europe,Consumer
C3868,2023-01-16,Argentina,LATAM,Consumer
C3869,2023-03-14,United States,North America,Enterprise
C3870,2023-04-15,Japan,APAC,Consumer
C3871,2022-10-11,France,Europe,Consumer
C3872,2022-03-30,United States,North America,Consumer
C3873,2023-01-06,United Kingdom,Europe,Consumer
C3874,2023-09-27,United States,North America,Small Business
C3875,2022-08-18,Mexico,North America,Small Business
C3876,2023-09-29,United Kingdom,Europe,Consumer
C3877,2023-09-16,Germany,Europe,Consumer
C3878,2022-06-28,Spain,Europe,Consumer
C3879,2023-02-24,United States,North America,Consumer
C3880,2023-06-30,Canada,North America,Consumer
C3881,2022-12-28,United States,North America,Consumer
C3882,2023-05-26,Italy,Europe,Consumer
C3883,2023-10-27,Germany,Europe,Small Business
C3884,2023-04-03,Italy,Europe,Small Business
C3885,2023-09-04,Mexico,North America,Consumer
C3886,2023-08-08,United States,North America,Consumer
C3887,2023-08-17,Argentina,LATAM,Consumer
C3888,2023-09-15,United States,North America,Consumer
C3889,2022-06-14,United States,North America,Consumer
C3890,2022-01-14,Canada,North America,Consumer
C3891,2022-04-22,Chile,LATAM,Enterprise
C3892,2022-07-02,Japan,APAC,Consumer
C3893,2023-05-19,Japan,APAC,Consumer
C3894,2023-01-08,Chile,LATAM,Consumer
C3895,2022-12-09,United States,North America,Consumer
C3896,2022-01-07,Argentina,LATAM,Consumer
C3897,2023-05-15,Mexico,North America,Consumer
C3898,2022-09-23,Japan,APAC,Enterprise
C3899,2023-07-10,France,Europe,Small Business
C3900,2022-03-24,Germany,Europe,Enterprise
C3901,2022-08-04,Argentina,LATAM,Consumer
C3902,2022-02-09,Canada,North America,Consumer
C3903,2022-07-27,Chile,LATAM,Consumer
C3904,2023-11-06,Germany,Europe,Consumer
C3905,2022-12-25,Japan,APAC,Consumer
C3906,2022-11-17,Argentina,LATAM,Small Business
C3907,2022-07-19,United States,North America,Consumer
C3908,2022-07-13,Brazil,LATAM,Consumer
C3909,2023-05-03,Italy,Europe,Consumer
C3910,2023-12-21,Australia,APAC,Consumer
C3911,2023-06-30,Canada,North America,Consumer
C3912,2023-06-23,Spain,Europe,Consumer
C3913,2022-12-11,Japan,APAC,Consumer
C3914,2022-03-14,France,Europe,Consumer
C3915,2023-06-13,Canada,North America,Enterprise
C3916,2023-08-14,United Kingdom,Europe,Consumer
C3917,2023-01-08,India,APAC,Consumer
C3918,2022-03-08,United States,North America,Consumer
C3919,2023-06-05,Australia,APAC,Small Business
C3920,2023-11-04,Chile,LATAM,Consumer
C3921,2022-06-14,United States,North America,Consumer
C3922,2022-04-27,Canada,North America,Consumer
C3923,2023-06-24,Japan,APAC,Consumer
C3924,2022-08-31,United States,North America,Consumer
C3925,2023-06-07,Japan,APAC,Consumer
C3926,2023-05-29,Australia,APAC,Consumer
C3927,2022-07-14,Japan,APAC,Small Business
C3928,2022-01-31,Germany,Europe,Consumer
C3929,2023-02-10,Australia,APAC,Consumer
C3930,2022-10-25,Japan,APAC,Consumer
C3931,2023-09-17,Mexico,North America,Consumer
C3932,2022-09-19,Italy,Europe,Consumer
C3933,2022-07-02,Brazil,LATAM,Consumer
C3934,2023-09-20,Japan,APAC,Consumer
C3935,2023-06-22,France,Europe,Enterprise
C3936,2023-03-28,United Kingdom,Europe,Consumer
C3937,2023-11-28,United States,North America,Enterprise
C3938,2023-07-26,United Kingdom,Europe,Enterprise
C3939,2023-09-25,United States,North America,Consumer
C3940,2023-08-07,Chile,LATAM,Consumer
C3941,2022-10-21,Mexico,North America,Consumer
C3942,2022-02-15,India,APAC,Enterprise
C3943,2023-03-20,Canada,North America,Consumer
C3944,2023-07-13,United Kingdom,Europe,Consumer
C3945,2023-12-25,Germany,Europe,Consumer
C3946,2023-05-13,United Kingdom,Europe,Small Business
C3947,2023-02-19,India,APAC,Consumer
C3948,2023-02-25,Argentina,LATAM,Consumer
C3949,2022-03-25,Brazil,LATAM,Consumer
C3950,2022-01-06,Canada,North America,Consumer
C3951,2022-02-03,Singapore,APAC,Small Business
C3952,2023-10-23,Canada,North America,Small Business
C3953,2023-07-31,Brazil,LATAM,Consumer
C3954,2022-07-09,Spain,Europe,Consumer
C3955,2022-11-06,Germany,Europe,Small Business
C3956,2022-12-20,Canada,North America,Consumer
C3957,2022-06-30,United States,North America,Consumer
C3958,2022-11-05,United Kingdom,Europe,Consumer
C3959,2022-09-11,Brazil,LATAM,Consumer
C3960,2023-05-23,India,APAC,Enterprise
C3961,2023-07-07,Argentina,LATAM,Consumer
C3962,2022-03-13,United States,North America,Consumer
C3963,2022-12-06,Japan,APAC,Small Business
C3964,2023-12-25,United Kingdom,Europe,Consumer
C3965,2023-09-27,Italy,Europe,Small Business
C3966,2023-08-03,United Kingdom,Europe,Consumer
C3967,2023-06-21,United Kingdom,Europe,Consumer
C3968,2022-01-04,Italy,Europe,Consumer
C3969,2023-12-13,Canada,North America,Consumer
C3970,2023-06-21,France,Europe,Consumer
C3971,2023-10-11,Japan,APAC,Consumer
C3972,2023-10-26,United States,North America,Small Business
C3973,2022-07-05,Argentina,LATAM,Small Business
C3974,2022-01-11,Spain,Europe,Consumer
C3975,2023-04-27,India,APAC,Consumer
C3976,2022-12-02,Japan,APAC,Consumer
C3977,2022-01-15,Australia,APAC,Consumer
C3978,2022-07-17,Australia,APAC,Consumer
C3979,2023-12-25,Brazil,LATAM,Small Business
C3980,2022-09-23,Japan,APAC,Enterprise
C3981,2022-07-10,United Kingdom,Europe,Consumer
C3982,2023-04-23,United States,North America,Small Business
C3983,2023-05-01,Japan,APAC,Consumer
C3984,2022-08-31,United States,North America,Consumer
C3985,2023-09-12,United Kingdom,Europe,Consumer
C3986,2023-02-28,United States,North America,Consumer
C3987,2022-04-28,Italy,Europe,Consumer
C3988,2022-08-26,Canada,North America,Enterprise
C3989,2023-09-11,Japan,APAC,Consumer
C3990,2022-03-07,India,APAC,Consumer
C3991,2022-01-09,India,APAC,Consumer
C3992,2023-04-25,United Kingdom,Europe,Enterprise
C3993,2022-11-19,Italy,Europe,Consumer
C3994,2022-07-04,Italy,Europe,Enterprise
C3995,2022-12-11,France,Europe,Small Business
C3996,2022-05-15,Japan,APAC,Consumer
C3997,2022-10-01,Mexico,North America,Consumer
C3998,2022-06-20,Chile,LATAM,Consumer
C3999,2023-03-05,United States,North America,Small Business
C4000,2023-05-07,India,APAC,Consumer
C4001,2023-10-30,Japan,APAC,Consumer
C4002,2022-02-19,United Kingdom,Europe,Consumer
C4003,2022-08-27,Singapore,APAC,Consumer
C4004,2022-07-13,United States,North America,Small Business
C4005,2023-02-27,Singapore,APAC,Small Business
C4006,2023-01-25,Japan,APAC,Consumer
C4007,2023-10-03,United States,North America,Consumer
C4008,2023-11-02,United States,North America,Consumer
C4009,2023-07-19,Singapore,APAC,Small Business
C4010,2022-05-26,United Kingdom,Europe,Consumer
C4011,2022-01-30,Brazil,LATAM,Small Business
C4012,2023-10-19,Singapore,APAC,Consumer
C4013,2023-11-20,Australia,APAC,Consumer
C4014,2022-07-02,United Kingdom,Europe,Enterprise
C4015,2022-02-04,Australia,APAC,Consumer
C4016,2023-05-12,Argentina,LATAM,Consumer
C4017,2023-03-06,United States,North America,Consumer
C4018,2023-10-11,Germany,Europe,Consumer
C4019,2023-02-25,United Kingdom,Europe,Enterprise
C4020,2023-07-10,Germany,Europe,Enterprise
C4021,2023-07-29,Australia,APAC,Small Business
C4022,2022-01-08,France,Europe,Consumer
C4023,2022-04-19,Italy,Europe,Consumer
C4024,2023-07-24,United Kingdom,Europe,Small Business
C4025,2022-05-11,Canada,North America,Consumer
C4026,2022-05-31,United Kingdom,Europe,Enterprise
C4027,2023-07-04,India,APAC,Consumer
