order_item_id,order_id,product_id,quantity,unit_price,unit_cost,gross_revenue,cost,gross_profit
38868,O112973,P1019,4,173.42,95.38,693.68,381.52,312.16
38869,O112974,P1003,4,379.22,208.57,1516.88,834.28,682.6
38870,O112974,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
38871,O112974,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
38872,O112974,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
38873,O112974,P1012,2,324.49,178.47,648.98,356.94,292.04
38874,O112975,P1019,1,173.42,95.38,173.42,95.38,78.04
38875,O112975,P1012,3,324.49,178.47,973.47,535.41,438.06
38876,O112976,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
38877,O112976,P1017,2,779.04,428.47,1558.08,856.94,701.14
38878,O112977,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
38879,O112977,P1011,3,26.58,14.62,79.74,43.86,35.88
38880,O112977,P1010,1,1030.0,566.5,1030.0,566.5,463.5
38881,O112977,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
38882,O112978,P1011,2,26.58,14.62,53.16,29.24,23.92
38883,O112978,P1010,1,1030.0,566.5,1030.0,566.5,463.5
38884,O112978,P1008,2,769.89,423.44,1539.78,846.88,692.9
38885,O112978,P1002,3,138.93,76.41,416.79,229.23,187.56
38886,O112978,P1019,4,173.42,95.38,693.68,381.52,312.16
38887,O112979,P1008,2,769.89,423.44,1539.78,846.88,692.9
38888,O112979,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
38889,O112980,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
38890,O112980,P1002,2,138.93,76.41,277.86,152.82,125.04
38891,O112980,P1012,4,324.49,178.47,1297.96,713.88,584.08
38892,O112980,P1013,4,401.79,220.98,1607.16,883.92,723.24
38893,O112981,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
38894,O112981,P1006,4,88.95,48.92,355.8,195.68,160.12
38895,O112982,P1013,4,401.79,220.98,1607.16,883.92,723.24
38896,O112982,P1017,2,779.04,428.47,1558.08,856.94,701.14
38897,O112983,P1017,4,779.04,428.47,3116.16,1713.88,1402.28
38898,O112983,P1020,2,319.88,175.93,639.76,351.86,287.9
38899,O112983,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
38900,O112983,P1011,4,26.58,14.62,106.32,58.48,47.84
38901,O112984,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
38902,O112984,P1002,1,138.93,76.41,138.93,76.41,62.52
38903,O112984,P1018,2,504.53,277.49,1009.06,554.98,454.08
38904,O112984,P1020,3,319.88,175.93,959.64,527.79,431.85
38905,O112984,P1020,3,319.88,175.93,959.64,527.79,431.85
38906,O112985,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
38907,O112985,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
38908,O112986,P1020,3,319.88,175.93,959.64,527.79,431.85
38909,O112987,P1015,1,773.78,425.58,773.78,425.58,348.2
38910,O112987,P1020,1,319.88,175.93,319.88,175.93,143.95
38911,O112987,P1012,3,324.49,178.47,973.47,535.41,438.06
38912,O112987,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
38913,O112988,P1017,4,779.04,428.47,3116.16,1713.88,1402.28
38914,O112988,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
38915,O112988,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
38916,O112989,P1017,2,779.04,428.47,1558.08,856.94,701.14
38917,O112989,P1017,2,779.04,428.47,1558.08,856.94,701.14
38918,O112989,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
38919,O112989,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
38920,O112990,P1004,1,1331.12,732.12,1331.12,732.12,599.0
38921,O112990,P1005,1,873.84,480.61,873.84,480.61,393.23
38922,O112990,P1005,1,873.84,480.61,873.84,480.61,393.23
38923,O112991,P1010,1,1030.0,566.5,1030.0,566.5,463.5
38924,O112991,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
38925,O112991,P1012,3,324.49,178.47,973.47,535.41,438.06
38926,O112991,P1010,1,1030.0,566.5,1030.0,566.5,463.5
38927,O112991,P1013,2,401.79,220.98,803.58,441.96,361.62
38928,O112992,P1013,4,401.79,220.98,1607.16,883.92,723.24
38929,O112992,P1003,4,379.22,208.57,1516.88,834.28,682.6
38930,O112993,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
38931,O112993,P1006,1,88.95,48.92,88.95,48.92,40.03
38932,O112993,P1003,2,379.22,208.57,758.44,417.14,341.3
38933,O112993,P1005,2,873.84,480.61,1747.68,961.22,786.46
38934,O112993,P1011,3,26.58,14.62,79.74,43.86,35.88
38935,O112994,P1003,1,379.22,208.57,379.22,208.57,170.65
38936,O112994,P1019,4,173.42,95.38,693.68,381.52,312.16
38937,O112994,P1006,1,88.95,48.92,88.95,48.92,40.03
38938,O112994,P1011,1,26.58,14.62,26.58,14.62,11.96
38939,O112994,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
38940,O112995,P1020,1,319.88,175.93,319.88,175.93,143.95
38941,O112995,P1011,2,26.58,14.62,53.16,29.24,23.92
38942,O112995,P1010,1,1030.0,566.5,1030.0,566.5,463.5
38943,O112995,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
38944,O112996,P1018,4,504.53,277.49,2018.12,1109.96,908.16
38945,O112997,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
38946,O112997,P1004,1,1331.12,732.12,1331.12,732.12,599.0
38947,O112997,P1007,1,1062.3,584.26,1062.3,584.26,478.04
38948,O112997,P1017,2,779.04,428.47,1558.08,856.94,701.14
38949,O112998,P1008,2,769.89,423.44,1539.78,846.88,692.9
38950,O112998,P1002,2,138.93,76.41,277.86,152.82,125.04
38951,O112998,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
38952,O112998,P1011,2,26.58,14.62,53.16,29.24,23.92
38953,O112998,P1020,3,319.88,175.93,959.64,527.79,431.85
38954,O112999,P1002,3,138.93,76.41,416.79,229.23,187.56
38955,O113000,P1015,1,773.78,425.58,773.78,425.58,348.2
38956,O113000,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
38957,O113001,P1012,1,324.49,178.47,324.49,178.47,146.02
38958,O113001,P1006,2,88.95,48.92,177.9,97.84,80.06
38959,O113002,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
38960,O113003,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
38961,O113004,P1018,4,504.53,277.49,2018.12,1109.96,908.16
38962,O113004,P1013,2,401.79,220.98,803.58,441.96,361.62
38963,O113004,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
38964,O113005,P1007,1,1062.3,584.26,1062.3,584.26,478.04
38965,O113006,P1018,1,504.53,277.49,504.53,277.49,227.04
38966,O113007,P1018,3,504.53,277.49,1513.59,832.47,681.12
38967,O113007,P1009,1,1284.69,706.58,1284.69,706.58,578.11
38968,O113008,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
38969,O113008,P1011,3,26.58,14.62,79.74,43.86,35.88
38970,O113008,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
38971,O113008,P1012,3,324.49,178.47,973.47,535.41,438.06
38972,O113009,P1018,4,504.53,277.49,2018.12,1109.96,908.16
38973,O113009,P1013,4,401.79,220.98,1607.16,883.92,723.24
38974,O113009,P1003,3,379.22,208.57,1137.66,625.71,511.95
38975,O113009,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
38976,O113009,P1008,1,769.89,423.44,769.89,423.44,346.45
38977,O113010,P1019,4,173.42,95.38,693.68,381.52,312.16
38978,O113011,P1014,1,1059.3,582.62,1059.3,582.62,476.68
38979,O113011,P1004,1,1331.12,732.12,1331.12,732.12,599.0
38980,O113011,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
38981,O113012,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
38982,O113012,P1011,2,26.58,14.62,53.16,29.24,23.92
38983,O113012,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
38984,O113012,P1003,3,379.22,208.57,1137.66,625.71,511.95
38985,O113013,P1016,1,1126.22,619.42,1126.22,619.42,506.8
38986,O113013,P1001,1,1109.44,610.19,1109.44,610.19,499.25
38987,O113013,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
38988,O113013,P1005,2,873.84,480.61,1747.68,961.22,786.46
38989,O113013,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
38990,O113014,P1020,4,319.88,175.93,1279.52,703.72,575.8
38991,O113014,P1018,3,504.53,277.49,1513.59,832.47,681.12
38992,O113015,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
38993,O113015,P1020,1,319.88,175.93,319.88,175.93,143.95
38994,O113016,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
38995,O113016,P1017,1,779.04,428.47,779.04,428.47,350.57
38996,O113016,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
38997,O113016,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
38998,O113016,P1011,4,26.58,14.62,106.32,58.48,47.84
38999,O113017,P1003,2,379.22,208.57,758.44,417.14,341.3
39000,O113017,P1005,1,873.84,480.61,873.84,480.61,393.23
39001,O113017,P1003,4,379.22,208.57,1516.88,834.28,682.6
39002,O113018,P1019,1,173.42,95.38,173.42,95.38,78.04
39003,O113018,P1020,1,319.88,175.93,319.88,175.93,143.95
39004,O113018,P1006,3,88.95,48.92,266.85,146.76,120.09
39005,O113019,P1020,1,319.88,175.93,319.88,175.93,143.95
39006,O113019,P1019,4,173.42,95.38,693.68,381.52,312.16
39007,O113019,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
39008,O113019,P1018,1,504.53,277.49,504.53,277.49,227.04
39009,O113019,P1015,1,773.78,425.58,773.78,425.58,348.2
39010,O113020,P1002,2,138.93,76.41,277.86,152.82,125.04
39011,O113020,P1018,1,504.53,277.49,504.53,277.49,227.04
39012,O113020,P1006,4,88.95,48.92,355.8,195.68,160.12
39013,O113020,P1012,3,324.49,178.47,973.47,535.41,438.06
39014,O113020,P1009,1,1284.69,706.58,1284.69,706.58,578.11
39015,O113021,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39016,O113022,P1017,2,779.04,428.47,1558.08,856.94,701.14
39017,O113022,P1005,2,873.84,480.61,1747.68,961.22,786.46
39018,O113022,P1002,1,138.93,76.41,138.93,76.41,62.52
39019,O113022,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
39020,O113023,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
39021,O113023,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
39022,O113023,P1003,2,379.22,208.57,758.44,417.14,341.3
39023,O113023,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
39024,O113024,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
39025,O113024,P1013,2,401.79,220.98,803.58,441.96,361.62
39026,O113025,P1016,1,1126.22,619.42,1126.22,619.42,506.8
39027,O113025,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
39028,O113025,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
39029,O113026,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
39030,O113026,P1011,2,26.58,14.62,53.16,29.24,23.92
39031,O113026,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
39032,O113026,P1011,1,26.58,14.62,26.58,14.62,11.96
39033,O113026,P1020,1,319.88,175.93,319.88,175.93,143.95
39034,O113027,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
39035,O113027,P1009,1,1284.69,706.58,1284.69,706.58,578.11
39036,O113027,P1018,3,504.53,277.49,1513.59,832.47,681.12
39037,O113028,P1020,2,319.88,175.93,639.76,351.86,287.9
39038,O113029,P1008,2,769.89,423.44,1539.78,846.88,692.9
39039,O113029,P1013,2,401.79,220.98,803.58,441.96,361.62
39040,O113029,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
39041,O113029,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
39042,O113029,P1013,4,401.79,220.98,1607.16,883.92,723.24
39043,O113030,P1018,2,504.53,277.49,1009.06,554.98,454.08
39044,O113030,P1018,2,504.53,277.49,1009.06,554.98,454.08
39045,O113031,P1003,4,379.22,208.57,1516.88,834.28,682.6
39046,O113031,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
39047,O113031,P1020,3,319.88,175.93,959.64,527.79,431.85
39048,O113031,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
39049,O113031,P1007,1,1062.3,584.26,1062.3,584.26,478.04
39050,O113032,P1006,3,88.95,48.92,266.85,146.76,120.09
39051,O113032,P1015,1,773.78,425.58,773.78,425.58,348.2
39052,O113033,P1016,1,1126.22,619.42,1126.22,619.42,506.8
39053,O113033,P1016,1,1126.22,619.42,1126.22,619.42,506.8
39054,O113033,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
39055,O113033,P1006,1,88.95,48.92,88.95,48.92,40.03
39056,O113033,P1019,1,173.42,95.38,173.42,95.38,78.04
39057,O113034,P1014,1,1059.3,582.62,1059.3,582.62,476.68
39058,O113035,P1006,2,88.95,48.92,177.9,97.84,80.06
39059,O113035,P1002,3,138.93,76.41,416.79,229.23,187.56
39060,O113035,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
39061,O113035,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
39062,O113035,P1012,3,324.49,178.47,973.47,535.41,438.06
39063,O113036,P1015,2,773.78,425.58,1547.56,851.16,696.4
39064,O113036,P1012,1,324.49,178.47,324.49,178.47,146.02
39065,O113036,P1012,1,324.49,178.47,324.49,178.47,146.02
39066,O113036,P1006,1,88.95,48.92,88.95,48.92,40.03
39067,O113037,P1018,3,504.53,277.49,1513.59,832.47,681.12
39068,O113038,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
39069,O113039,P1011,4,26.58,14.62,106.32,58.48,47.84
39070,O113039,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
39071,O113039,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
39072,O113039,P1011,3,26.58,14.62,79.74,43.86,35.88
39073,O113040,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
39074,O113040,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
39075,O113040,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
39076,O113041,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39077,O113041,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
39078,O113042,P1018,4,504.53,277.49,2018.12,1109.96,908.16
39079,O113042,P1006,3,88.95,48.92,266.85,146.76,120.09
39080,O113042,P1002,4,138.93,76.41,555.72,305.64,250.08
39081,O113043,P1020,3,319.88,175.93,959.64,527.79,431.85
39082,O113043,P1011,2,26.58,14.62,53.16,29.24,23.92
39083,O113043,P1002,1,138.93,76.41,138.93,76.41,62.52
39084,O113043,P1004,1,1331.12,732.12,1331.12,732.12,599.0
39085,O113043,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
39086,O113044,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39087,O113044,P1019,4,173.42,95.38,693.68,381.52,312.16
39088,O113044,P1008,2,769.89,423.44,1539.78,846.88,692.9
39089,O113044,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
39090,O113045,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
39091,O113046,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
39092,O113046,P1005,2,873.84,480.61,1747.68,961.22,786.46
39093,O113046,P1003,1,379.22,208.57,379.22,208.57,170.65
39094,O113046,P1019,1,173.42,95.38,173.42,95.38,78.04
39095,O113046,P1019,2,173.42,95.38,346.84,190.76,156.08
39096,O113047,P1012,1,324.49,178.47,324.49,178.47,146.02
39097,O113047,P1015,2,773.78,425.58,1547.56,851.16,696.4
39098,O113047,P1008,1,769.89,423.44,769.89,423.44,346.45
39099,O113047,P1018,2,504.53,277.49,1009.06,554.98,454.08
39100,O113047,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
39101,O113048,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
39102,O113048,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
39103,O113048,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
39104,O113048,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
39105,O113048,P1003,1,379.22,208.57,379.22,208.57,170.65
39106,O113049,P1005,2,873.84,480.61,1747.68,961.22,786.46
39107,O113049,P1017,2,779.04,428.47,1558.08,856.94,701.14
39108,O113049,P1002,2,138.93,76.41,277.86,152.82,125.04
39109,O113050,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
39110,O113050,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
39111,O113050,P1003,3,379.22,208.57,1137.66,625.71,511.95
39112,O113050,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
39113,O113051,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
39114,O113051,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
39115,O113052,P1013,3,401.79,220.98,1205.37,662.94,542.43
39116,O113052,P1014,1,1059.3,582.62,1059.3,582.62,476.68
39117,O113052,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
39118,O113053,P1008,1,769.89,423.44,769.89,423.44,346.45
39119,O113053,P1020,2,319.88,175.93,639.76,351.86,287.9
39120,O113053,P1004,1,1331.12,732.12,1331.12,732.12,599.0
39121,O113053,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
39122,O113053,P1002,3,138.93,76.41,416.79,229.23,187.56
39123,O113054,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
39124,O113054,P1011,1,26.58,14.62,26.58,14.62,11.96
39125,O113054,P1003,2,379.22,208.57,758.44,417.14,341.3
39126,O113054,P1018,3,504.53,277.49,1513.59,832.47,681.12
39127,O113054,P1018,3,504.53,277.49,1513.59,832.47,681.12
39128,O113055,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
39129,O113055,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
39130,O113055,P1020,4,319.88,175.93,1279.52,703.72,575.8
39131,O113055,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
39132,O113055,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
39133,O113056,P1007,1,1062.3,584.26,1062.3,584.26,478.04
39134,O113056,P1002,3,138.93,76.41,416.79,229.23,187.56
39135,O113056,P1020,4,319.88,175.93,1279.52,703.72,575.8
39136,O113056,P1019,3,173.42,95.38,520.26,286.14,234.12
39137,O113057,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
39138,O113057,P1017,1,779.04,428.47,779.04,428.47,350.57
39139,O113058,P1020,2,319.88,175.93,639.76,351.86,287.9
39140,O113058,P1012,4,324.49,178.47,1297.96,713.88,584.08
39141,O113058,P1020,1,319.88,175.93,319.88,175.93,143.95
39142,O113058,P1012,3,324.49,178.47,973.47,535.41,438.06
39143,O113058,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
39144,O113059,P1003,3,379.22,208.57,1137.66,625.71,511.95
39145,O113060,P1017,4,779.04,428.47,3116.16,1713.88,1402.28
39146,O113060,P1020,2,319.88,175.93,639.76,351.86,287.9
39147,O113060,P1015,1,773.78,425.58,773.78,425.58,348.2
39148,O113060,P1018,1,504.53,277.49,504.53,277.49,227.04
39149,O113060,P1006,4,88.95,48.92,355.8,195.68,160.12
39150,O113061,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
39151,O113062,P1018,1,504.53,277.49,504.53,277.49,227.04
39152,O113062,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
39153,O113063,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
39154,O113063,P1012,3,324.49,178.47,973.47,535.41,438.06
39155,O113064,P1008,1,769.89,423.44,769.89,423.44,346.45
39156,O113064,P1013,3,401.79,220.98,1205.37,662.94,542.43
39157,O113065,P1002,1,138.93,76.41,138.93,76.41,62.52
39158,O113066,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
39159,O113066,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39160,O113066,P1002,3,138.93,76.41,416.79,229.23,187.56
39161,O113067,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
39162,O113068,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
39163,O113068,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
39164,O113069,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
39165,O113069,P1020,3,319.88,175.93,959.64,527.79,431.85
39166,O113069,P1011,1,26.58,14.62,26.58,14.62,11.96
39167,O113070,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
39168,O113070,P1001,1,1109.44,610.19,1109.44,610.19,499.25
39169,O113070,P1018,2,504.53,277.49,1009.06,554.98,454.08
39170,O113070,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
39171,O113070,P1012,2,324.49,178.47,648.98,356.94,292.04
39172,O113071,P1011,2,26.58,14.62,53.16,29.24,23.92
39173,O113071,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
39174,O113071,P1002,2,138.93,76.41,277.86,152.82,125.04
39175,O113071,P1017,2,779.04,428.47,1558.08,856.94,701.14
39176,O113071,P1017,2,779.04,428.47,1558.08,856.94,701.14
39177,O113072,P1011,4,26.58,14.62,106.32,58.48,47.84
39178,O113072,P1004,1,1331.12,732.12,1331.12,732.12,599.0
39179,O113073,P1015,2,773.78,425.58,1547.56,851.16,696.4
39180,O113074,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39181,O113074,P1002,3,138.93,76.41,416.79,229.23,187.56
39182,O113074,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
39183,O113074,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
39184,O113075,P1006,4,88.95,48.92,355.8,195.68,160.12
39185,O113075,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
39186,O113075,P1003,1,379.22,208.57,379.22,208.57,170.65
39187,O113075,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
39188,O113075,P1017,1,779.04,428.47,779.04,428.47,350.57
39189,O113076,P1017,1,779.04,428.47,779.04,428.47,350.57
39190,O113076,P1013,3,401.79,220.98,1205.37,662.94,542.43
39191,O113076,P1013,1,401.79,220.98,401.79,220.98,180.81
39192,O113077,P1003,2,379.22,208.57,758.44,417.14,341.3
39193,O113077,P1003,1,379.22,208.57,379.22,208.57,170.65
39194,O113078,P1018,2,504.53,277.49,1009.06,554.98,454.08
39195,O113078,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
39196,O113078,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
39197,O113078,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
39198,O113079,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
39199,O113079,P1002,3,138.93,76.41,416.79,229.23,187.56
39200,O113079,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
39201,O113080,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
39202,O113081,P1018,1,504.53,277.49,504.53,277.49,227.04
39203,O113081,P1012,2,324.49,178.47,648.98,356.94,292.04
39204,O113082,P1002,4,138.93,76.41,555.72,305.64,250.08
39205,O113082,P1010,4,1030.0,566.5,4120.0,2266.0,1854.0
39206,O113082,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
39207,O113082,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
39208,O113082,P1011,4,26.58,14.62,106.32,58.48,47.84
39209,O113083,P1002,1,138.93,76.41,138.93,76.41,62.52
39210,O113083,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
39211,O113083,P1017,4,779.04,428.47,3116.16,1713.88,1402.28
39212,O113084,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
39213,O113084,P1003,1,379.22,208.57,379.22,208.57,170.65
39214,O113085,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
39215,O113085,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
39216,O113086,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39217,O113086,P1003,2,379.22,208.57,758.44,417.14,341.3
39218,O113086,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
39219,O113086,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
39220,O113087,P1016,1,1126.22,619.42,1126.22,619.42,506.8
39221,O113088,P1020,1,319.88,175.93,319.88,175.93,143.95
39222,O113088,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
39223,O113088,P1010,1,1030.0,566.5,1030.0,566.5,463.5
39224,O113088,P1012,4,324.49,178.47,1297.96,713.88,584.08
39225,O113088,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39226,O113089,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
39227,O113089,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
39228,O113089,P1019,2,173.42,95.38,346.84,190.76,156.08
39229,O113089,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
39230,O113089,P1010,1,1030.0,566.5,1030.0,566.5,463.5
39231,O113090,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
39232,O113090,P1012,4,324.49,178.47,1297.96,713.88,584.08
39233,O113091,P1005,2,873.84,480.61,1747.68,961.22,786.46
39234,O113091,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
39235,O113091,P1014,1,1059.3,582.62,1059.3,582.62,476.68
39236,O113092,P1013,2,401.79,220.98,803.58,441.96,361.62
39237,O113092,P1020,4,319.88,175.93,1279.52,703.72,575.8
39238,O113092,P1019,2,173.42,95.38,346.84,190.76,156.08
39239,O113092,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
39240,O113093,P1018,4,504.53,277.49,2018.12,1109.96,908.16
39241,O113093,P1019,2,173.42,95.38,346.84,190.76,156.08
39242,O113093,P1002,3,138.93,76.41,416.79,229.23,187.56
39243,O113093,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
39244,O113093,P1010,4,1030.0,566.5,4120.0,2266.0,1854.0
39245,O113094,P1011,3,26.58,14.62,79.74,43.86,35.88
39246,O113095,P1012,3,324.49,178.47,973.47,535.41,438.06
39247,O113095,P1005,2,873.84,480.61,1747.68,961.22,786.46
39248,O113095,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
39249,O113096,P1019,4,173.42,95.38,693.68,381.52,312.16
39250,O113096,P1005,1,873.84,480.61,873.84,480.61,393.23
39251,O113097,P1002,4,138.93,76.41,555.72,305.64,250.08
39252,O113097,P1008,1,769.89,423.44,769.89,423.44,346.45
39253,O113097,P1001,1,1109.44,610.19,1109.44,610.19,499.25
39254,O113097,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
39255,O113097,P1017,2,779.04,428.47,1558.08,856.94,701.14
39256,O113098,P1005,1,873.84,480.61,873.84,480.61,393.23
39257,O113098,P1013,2,401.79,220.98,803.58,441.96,361.62
39258,O113098,P1007,1,1062.3,584.26,1062.3,584.26,478.04
39259,O113099,P1005,2,873.84,480.61,1747.68,961.22,786.46
39260,O113099,P1019,1,173.42,95.38,173.42,95.38,78.04
39261,O113100,P1012,4,324.49,178.47,1297.96,713.88,584.08
39262,O113101,P1010,4,1030.0,566.5,4120.0,2266.0,1854.0
39263,O113101,P1013,1,401.79,220.98,401.79,220.98,180.81
39264,O113102,P1003,4,379.22,208.57,1516.88,834.28,682.6
39265,O113103,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
39266,O113104,P1003,3,379.22,208.57,1137.66,625.71,511.95
39267,O113104,P1013,2,401.79,220.98,803.58,441.96,361.62
39268,O113104,P1015,1,773.78,425.58,773.78,425.58,348.2
39269,O113104,P1003,3,379.22,208.57,1137.66,625.71,511.95
39270,O113105,P1001,1,1109.44,610.19,1109.44,610.19,499.25
