customer_id,signup_date,country,acq_channel,plan,monthly_price
U10413,2023-11-10,US,Paid Search,Enterprise,599.0
U14384,2023-11-11,CA,Organic,Starter,19.0
U14177,2023-11-11,DE,Paid Social,Pro,49.0
U10673,2023-11-11,ES,Organic,Starter,19.0
U13259,2023-11-11,BR,Organic,Starter,19.0
U10791,2023-11-11,CA,Referral,Starter,19.0
U11777,2023-11-12,US,Organic,Starter,19.0
U14418,2023-11-12,AU,Paid Search,Starter,19.0
U13526,2023-11-12,IN,Organic,Enterprise,599.0
U10953,2023-11-12,JP,Referral,Pro,49.0
U11430,2023-11-12,IN,Organic,Starter,19.0
U13512,2023-11-12,BR,Referral,Starter,19.0
U13169,2023-11-12,US,Paid Social,Starter,19.0
U13571,2023-11-13,US,Email,Starter,19.0
U10027,2023-11-13,BR,Paid Social,Pro,49.0
U15204,2023-11-13,CA,Organic,Starter,19.0
U13899,2023-11-13,FR,Paid Social,Starter,19.0
U13394,2023-11-13,CA,Paid Search,Pro,49.0
U11413,2023-11-14,CA,Paid Search,Starter,19.0
U15022,2023-11-14,ES,Paid Social,Starter,19.0
U13952,2023-11-14,US,Email,Starter,19.0
U12929,2023-11-14,UK,Paid Search,Starter,19.0
U12177,2023-11-14,ES,Paid Search,Starter,19.0
U14006,2023-11-14,DE,Referral,Starter,19.0
U11943,2023-11-14,UK,Organic,Enterprise,599.0
U14777,2023-11-14,FR,Paid Social,Business,199.0
U13947,2023-11-14,US,Email,Starter,19.0
U15317,2023-11-14,US,Paid Search,Starter,19.0
U15438,2023-11-15,JP,Paid Search,Starter,19.0
U14664,2023-11-15,BR,Organic,Starter,19.0
U12135,2023-11-15,FR,Paid Search,Starter,19.0
U12515,2023-11-15,CA,Organic,Enterprise,599.0
U11351,2023-11-15,US,Email,Starter,19.0
U15357,2023-11-15,CA,Paid Social,Pro,49.0
U14583,2023-11-15,FR,Paid Search,Starter,19.0
U12196,2023-11-16,IN,Organic,Enterprise,599.0
U14736,2023-11-16,ES,Paid Search,Business,199.0
U12338,2023-11-16,BR,Paid Search,Pro,49.0
U10001,2023-11-16,US,Organic,Starter,19.0
U12836,2023-11-16,US,Paid Social,Pro,49.0
U12084,2023-11-17,FR,Organic,Business,199.0
U12816,2023-11-17,US,Email,Starter,19.0
U14639,2023-11-17,US,Paid Search,Pro,49.0
U10327,2023-11-18,BR,Organic,Starter,19.0
U12986,2023-11-18,US,Email,Starter,19.0
U14659,2023-11-18,AU,Email,Starter,19.0
U13629,2023-11-18,CA,Paid Social,Starter,19.0
U13251,2023-11-18,AU,Paid Search,Starter,19.0
U15105,2023-11-18,DE,Organic,Starter,19.0
U11891,2023-11-18,DE,Paid Social,Starter,19.0
U14387,2023-11-19,US,Email,Starter,19.0
U11721,2023-11-19,IN,Paid Social,Business,199.0
U12749,2023-11-19,ES,Organic,Pro,49.0
U15331,2023-11-19,US,Paid Search,Pro,49.0
U14518,2023-11-19,US,Paid Search,Business,199.0
U14426,2023-11-19,CA,Paid Social,Pro,49.0
U13532,2023-11-19,US,Paid Social,Pro,49.0
U10262,2023-11-19,UK,Organic,Starter,19.0
U11607,2023-11-19,UK,Email,Starter,19.0
U12211,2023-11-19,IN,Referral,Pro,49.0
U12215,2023-11-19,CA,Organic,Starter,19.0
U13871,2023-11-19,CA,Paid Search,Starter,19.0
U10918,2023-11-20,CA,Paid Social,Enterprise,599.0
U14398,2023-11-20,JP,Email,Pro,49.0
U14173,2023-11-20,FR,Organic,Starter,19.0
U12240,2023-11-20,BR,Organic,Pro,49.0
U12172,2023-11-20,US,Email,Enterprise,599.0
U13537,2023-11-20,DE,Paid Search,Pro,49.0
U10545,2023-11-20,UK,Referral,Starter,19.0
U12394,2023-11-20,US,Paid Search,Starter,19.0
U10187,2023-11-20,IN,Paid Search,Enterprise,599.0
U12853,2023-11-20,AU,Paid Social,Business,199.0
U13857,2023-11-21,ES,Paid Social,Pro,49.0
U10649,2023-11-21,AU,Paid Social,Business,199.0
U10043,2023-11-21,US,Organic,Business,199.0
U14443,2023-11-21,DE,Paid Search,Starter,19.0
U14706,2023-11-21,US,Paid Search,Starter,19.0
U14798,2023-11-21,UK,Affiliate,Starter,19.0
U11493,2023-11-21,AU,Referral,Pro,49.0
U10239,2023-11-21,CA,Email,Business,199.0
U13038,2023-11-21,UK,Affiliate,Starter,19.0
U14102,2023-11-22,US,Referral,Starter,19.0
U13580,2023-11-22,UK,Paid Social,Starter,19.0
U13390,2023-11-22,FR,Paid Search,Business,199.0
U14282,2023-11-22,IN,Referral,Pro,49.0
U10768,2023-11-22,DE,Email,Pro,49.0
U14349,2023-11-22,CA,Referral,Starter,19.0
U11426,2023-11-22,AU,Referral,Business,199.0
U10652,2023-11-23,UK,Paid Social,Starter,19.0
U13941,2023-11-23,BR,Paid Search,Pro,49.0
U13317,2023-11-23,BR,Paid Search,Pro,49.0
U13524,2023-11-23,US,Email,Business,199.0
U10347,2023-11-23,ES,Email,Enterprise,599.0
U12983,2023-11-23,US,Referral,Starter,19.0
U14309,2023-11-24,US,Paid Search,Starter,19.0
U14012,2023-11-25,US,Organic,Starter,19.0
U11263,2023-11-25,IN,Referral,Business,199.0
U10367,2023-11-25,AU,Paid Search,Starter,19.0
U12124,2023-11-25,ES,Paid Search,Starter,19.0
U12046,2023-11-25,UK,Paid Search,Starter,19.0
U15533,2023-11-25,US,Organic,Pro,49.0
U12765,2023-11-25,US,Organic,Starter,19.0
U11897,2023-11-26,US,Organic,Starter,19.0
U13141,2023-11-26,JP,Organic,Starter,19.0
U12823,2023-11-26,US,Paid Social,Business,199.0
U13490,2023-11-26,AU,Organic,Pro,49.0
U13917,2023-11-27,US,Paid Social,Starter,19.0
U14169,2023-11-27,US,Affiliate,Starter,19.0
U15506,2023-11-27,ES,Affiliate,Business,199.0
U11397,2023-11-27,BR,Organic,Business,199.0
U14061,2023-11-27,ES,Organic,Starter,19.0
U10264,2023-11-27,US,Organic,Pro,49.0
U14935,2023-11-28,US,Paid Search,Starter,19.0
U15174,2023-11-28,UK,Organic,Pro,49.0
U12431,2023-11-28,IN,Paid Search,Starter,19.0
U10444,2023-11-28,US,Organic,Starter,19.0
U13226,2023-11-28,UK,Organic,Starter,19.0
U11255,2023-11-28,US,Organic,Pro,49.0
U15063,2023-11-28,JP,Paid Social,Business,199.0
U11193,2023-11-28,IN,Paid Social,Starter,19.0
U11200,2023-11-28,UK,Paid Search,Pro,49.0
U12951,2023-11-28,UK,Affiliate,Business,199.0
U10926,2023-11-28,AU,Paid Search,Starter,19.0
U14447,2023-11-28,US,Paid Search,Pro,49.0
U14294,2023-11-29,DE,Affiliate,Starter,19.0
U10763,2023-11-29,DE,Paid Social,Pro,49.0
U12315,2023-11-29,ES,Organic,Pro,49.0
U12169,2023-11-29,US,Organic,Business,199.0
U13199,2023-11-29,DE,Paid Social,Starter,19.0
U15503,2023-11-29,JP,Referral,Enterprise,599.0
U14202,2023-11-30,US,Paid Social,Pro,49.0
U12148,2023-11-30,CA,Affiliate,Starter,19.0
U10436,2023-11-30,US,Paid Search,Pro,49.0
U10095,2023-11-30,CA,Organic,Pro,49.0
U14799,2023-12-02,JP,Affiliate,Starter,19.0
U11519,2023-12-02,US,Referral,Pro,49.0
U13927,2023-12-02,JP,Referral,Starter,19.0
U15167,2023-12-02,JP,Paid Search,Business,199.0
U14037,2023-12-02,AU,Affiliate,Starter,19.0
U10068,2023-12-02,CA,Paid Social,Pro,49.0
U14157,2023-12-02,JP,Organic,Pro,49.0
U12594,2023-12-02,US,Email,Enterprise,599.0
U10405,2023-12-03,AU,Referral,Starter,19.0
U11286,2023-12-03,US,Email,Pro,49.0
U12294,2023-12-03,CA,Paid Social,Pro,49.0
U12136,2023-12-03,JP,Paid Social,Starter,19.0
U11803,2023-12-03,ES,Paid Search,Starter,19.0
U10777,2023-12-03,US,Referral,Business,199.0
U13402,2023-12-04,IN,Organic,Business,199.0
U12860,2023-12-04,IN,Email,Starter,19.0
U10452,2023-12-04,DE,Paid Social,Starter,19.0
U10678,2023-12-04,US,Paid Search,Starter,19.0
U13676,2023-12-05,US,Paid Search,Starter,19.0
U15372,2023-12-05,US,Referral,Starter,19.0
U14375,2023-12-05,US,Organic,Pro,49.0
U15045,2023-12-05,UK,Paid Search,Pro,49.0
U10306,2023-12-05,FR,Paid Search,Starter,19.0
U10079,2023-12-06,CA,Paid Search,Starter,19.0
U14738,2023-12-06,US,Organic,Starter,19.0
U12844,2023-12-06,UK,Paid Search,Starter,19.0
U13671,2023-12-06,FR,Organic,Starter,19.0
U11680,2023-12-06,BR,Paid Social,Enterprise,599.0
U10441,2023-12-07,JP,Email,Pro,49.0
U11550,2023-12-07,BR,Organic,Starter,19.0
U15013,2023-12-07,ES,Paid Search,Business,199.0
U14845,2023-12-07,DE,Organic,Pro,49.0
U15159,2023-12-07,CA,Paid Social,Starter,19.0
U10180,2023-12-07,UK,Referral,Starter,19.0
U11420,2023-12-07,DE,Organic,Starter,19.0
U11940,2023-12-07,CA,Paid Social,Pro,49.0
U13698,2023-12-07,US,Organic,Pro,49.0
U14752,2023-12-08,US,Organic,Pro,49.0
U13148,2023-12-08,CA,Organic,Starter,19.0
U15526,2023-12-08,AU,Email,Business,199.0
U14503,2023-12-09,BR,Email,Pro,49.0
U12886,2023-12-09,UK,Organic,Pro,49.0
U12104,2023-12-09,IN,Email,Pro,49.0
U14996,2023-12-10,IN,Referral,Pro,49.0
U12185,2023-12-10,JP,Organic,Starter,19.0
U10996,2023-12-10,UK,Affiliate,Starter,19.0
U14528,2023-12-10,US,Organic,Starter,19.0
U11879,2023-12-10,US,Email,Pro,49.0
U14728,2023-12-11,CA,Organic,Pro,49.0
U11299,2023-12-11,US,Email,Starter,19.0
U15496,2023-12-11,ES,Organic,Pro,49.0
U12156,2023-12-11,US,Email,Pro,49.0
U14442,2023-12-11,ES,Organic,Starter,19.0
U14364,2023-12-11,AU,Referral,Starter,19.0
U15348,2023-12-12,IN,Paid Search,Business,199.0
U11347,2023-12-12,BR,Paid Search,Starter,19.0
U13415,2023-12-12,IN,Paid Search,Pro,49.0
U15121,2023-12-12,US,Organic,Starter,19.0
U11525,2023-12-12,UK,Organic,Business,199.0
U12377,2023-12-13,FR,Paid Social,Starter,19.0
U13789,2023-12-14,UK,Paid Social,Starter,19.0
U11604,2023-12-14,US,Referral,Pro,49.0
U14213,2023-12-14,DE,Paid Search,Business,199.0
U12380,2023-12-14,US,Paid Social,Starter,19.0
U10362,2023-12-14,BR,Paid Search,Starter,19.0
U12500,2023-12-15,BR,Organic,Pro,49.0
U11868,2023-12-15,UK,Referral,Starter,19.0
U14662,2023-12-15,BR,Organic,Starter,19.0
U13272,2023-12-15,US,Paid Social,Starter,19.0
U12761,2023-12-15,US,Paid Search,Business,199.0
U11270,2023-12-15,US,Referral,Starter,19.0
U14094,2023-12-15,US,Email,Pro,49.0
U12063,2023-12-16,FR,Paid Social,Pro,49.0
U14450,2023-12-16,FR,Organic,Starter,19.0
U13083,2023-12-16,AU,Organic,Pro,49.0
U12907,2023-12-16,ES,Paid Social,Starter,19.0
U11564,2023-12-16,US,Organic,Starter,19.0
U10677,2023-12-17,CA,Organic,Starter,19.0
U12161,2023-12-17,CA,Paid Social,Pro,49.0
U15216,2023-12-17,BR,Email,Pro,49.0
U11253,2023-12-17,IN,Email,Pro,49.0
U13855,2023-12-18,US,Paid Social,Business,199.0
U12712,2023-12-18,JP,Affiliate,Business,199.0
U14567,2023-12-18,US,Paid Social,Starter,19.0
U13354,2023-12-18,FR,Paid Social,Starter,19.0
U10633,2023-12-19,ES,Paid Search,Starter,19.0
U11621,2023-12-19,US,Paid Search,Starter,19.0
U12303,2023-12-19,DE,Organic,Business,199.0
U12701,2023-12-19,IN,Paid Search,Starter,19.0
U11335,2023-12-20,US,Email,Starter,19.0
U13209,2023-12-20,CA,Paid Search,Business,199.0
U14470,2023-12-20,US,Paid Social,Starter,19.0
U10789,2023-12-20,FR,Paid Search,Starter,19.0
U13764,2023-12-20,JP,Affiliate,Starter,19.0
U12192,2023-12-21,IN,Email,Pro,49.0
U11765,2023-12-21,AU,Organic,Starter,19.0
U12290,2023-12-21,US,Paid Search,Business,199.0
U14508,2023-12-21,JP,Paid Search,Starter,19.0
U11382,2023-12-21,IN,Referral,Starter,19.0
U11390,2023-12-21,CA,Paid Search,Pro,49.0
U12715,2023-12-21,FR,Referral,Pro,49.0
U13792,2023-12-21,US,Organic,Pro,49.0
U13617,2023-12-21,AU,Organic,Pro,49.0
U12281,2023-12-21,DE,Organic,Pro,49.0
U10375,2023-12-21,DE,Email,Enterprise,599.0
U13660,2023-12-22,ES,Organic,Starter,19.0
U10309,2023-12-22,ES,Paid Search,Starter,19.0
U14884,2023-12-22,FR,Organic,Starter,19.0
U12320,2023-12-22,FR,Paid Social,Business,199.0
U10156,2023-12-22,AU,Referral,Pro,49.0
U11165,2023-12-22,US,Paid Search,Starter,19.0
U11851,2023-12-22,US,Organic,Starter,19.0
U12391,2023-12-22,BR,Paid Social,Starter,19.0
U10259,2023-12-23,FR,Paid Social,Business,199.0
U11201,2023-12-23,UK,Affiliate,Starter,19.0
U13011,2023-12-23,DE,Organic,Starter,19.0
U13288,2023-12-23,US,Organic,Business,199.0
U15044,2023-12-24,IN,Email,Business,199.0
U11711,2023-12-24,CA,Email,Pro,49.0
U11370,2023-12-24,UK,Paid Search,Pro,49.0
U10752,2023-12-24,JP,Email,Starter,19.0
U11900,2023-12-24,AU,Paid Social,Starter,19.0
U15416,2023-12-24,CA,Email,Pro,49.0
U10082,2023-12-24,JP,Referral,Starter,19.0
U13417,2023-12-24,JP,Paid Social,Business,199.0
U11956,2023-12-24,BR,Paid Search,Starter,19.0
U13937,2023-12-25,US,Paid Search,Pro,49.0
U13786,2023-12-25,IN,Organic,Starter,19.0
U14971,2023-12-25,DE,Organic,Business,199.0
U12894,2023-12-26,US,Paid Social,Pro,49.0
U11983,2023-12-26,IN,Paid Search,Pro,49.0
U10363,2023-12-26,CA,Paid Search,Pro,49.0
U12351,2023-12-26,US,Paid Search,Starter,19.0
U15169,2023-12-26,FR,Organic,Starter,19.0
U11917,2023-12-26,JP,Affiliate,Starter,19.0
U10345,2023-12-26,US,Paid Search,Starter,19.0
U12144,2023-12-26,US,Organic,Business,199.0
U11069,2023-12-26,IN,Paid Social,Pro,49.0
U13925,2023-12-26,US,Paid Search,Starter,19.0
U12967,2023-12-26,UK,Organic,Business,199.0
U10111,2023-12-27,ES,Paid Search,Starter,19.0
U11853,2023-12-27,AU,Organic,Starter,19.0
U15413,2023-12-27,CA,Referral,Starter,19.0
U10329,2023-12-27,JP,Organic,Enterprise,599.0
U10379,2023-12-27,UK,Paid Social,Starter,19.0
U15437,2023-12-27,FR,Organic,Starter,19.0
U10421,2023-12-27,FR,Organic,Pro,49.0
U10384,2023-12-27,ES,Affiliate,Pro,49.0
U12885,2023-12-28,DE,Organic,Business,199.0
U15464,2023-12-28,UK,Paid Social,Starter,19.0
U14511,2023-12-28,US,Paid Social,Starter,19.0
U11339,2023-12-29,AU,Referral,Pro,49.0
U13800,2023-12-29,UK,Paid Search,Starter,19.0
U12492,2023-12-29,IN,Paid Social,Starter,19.0
U11454,2023-12-29,US,Email,Starter,19.0
U13178,2023-12-29,CA,Paid Social,Pro,49.0
U11833,2023-12-30,US,Paid Social,Starter,19.0
U11985,2023-12-30,US,Paid Social,Business,199.0
U14678,2023-12-30,DE,Paid Social,Business,199.0
U15273,2023-12-31,US,Paid Social,Starter,19.0
U14438,2023-12-31,DE,Organic,Starter,19.0
U12428,2023-12-31,FR,Organic,Business,199.0
U13887,2023-12-31,IN,Email,Enterprise,599.0
U15183,2023-12-31,AU,Organic,Starter,19.0
U10859,2023-12-31,FR,Referral,Pro,49.0
U13468,2023-12-31,IN,Paid Social,Starter,19.0
U14698,2023-12-31,BR,Referral,Starter,19.0
U13888,2024-01-01,US,Organic,Business,199.0
U15353,2024-01-01,US,Paid Search,Pro,49.0
U12877,2024-01-01,US,Paid Social,Pro,49.0
U15421,2024-01-01,CA,Organic,Pro,49.0
U13106,2024-01-01,DE,Organic,Starter,19.0
U13134,2024-01-02,DE,Paid Search,Business,199.0
U13542,2024-01-02,ES,Email,Starter,19.0
U14479,2024-01-02,ES,Organic,Starter,19.0
U14650,2024-01-02,US,Organic,Starter,19.0
U14150,2024-01-02,DE,Organic,Starter,19.0
U13162,2024-01-03,US,Paid Search,Pro,49.0
U12278,2024-01-03,CA,Organic,Starter,19.0
U12980,2024-01-03,JP,Affiliate,Starter,19.0
U12340,2024-01-03,BR,Paid Search,Starter,19.0
U11415,2024-01-04,CA,Organic,Pro,49.0
U10537,2024-01-04,UK,Affiliate,Starter,19.0
U10626,2024-01-04,BR,Organic,Business,199.0
U13513,2024-01-05,US,Affiliate,Starter,19.0
U14740,2024-01-05,AU,Organic,Business,199.0
U14056,2024-01-05,CA,Organic,Business,199.0
U10831,2024-01-06,DE,Referral,Starter,19.0
U14385,2024-01-06,BR,Paid Search,Starter,19.0
U10106,2024-01-06,US,Organic,Pro,49.0
U11755,2024-01-06,US,Organic,Pro,49.0
U15325,2024-01-06,US,Affiliate,Starter,19.0
U11276,2024-01-06,UK,Paid Search,Starter,19.0
U14956,2024-01-06,US,Affiliate,Business,199.0
U11984,2024-01-07,UK,Paid Search,Pro,49.0
U11161,2024-01-07,JP,Referral,Business,199.0
U13993,2024-01-07,US,Paid Search,Starter,19.0
U14245,2024-01-07,CA,Organic,Starter,19.0
U13623,2024-01-07,US,Paid Search,Pro,49.0
U11467,2024-01-07,IN,Referral,Pro,49.0
U11957,2024-01-08,US,Organic,Pro,49.0
U15571,2024-01-08,US,Paid Search,Starter,19.0
U11031,2024-01-09,CA,Organic,Pro,49.0
U12837,2024-01-09,CA,Affiliate,Starter,19.0
U12420,2024-01-09,UK,Paid Social,Starter,19.0
U10426,2024-01-09,DE,Organic,Starter,19.0
U14741,2024-01-10,US,Paid Search,Business,199.0
U12355,2024-01-10,US,Paid Search,Business,199.0
U14074,2024-01-10,CA,Referral,Starter,19.0
U11667,2024-01-10,UK,Paid Search,Starter,19.0
U14249,2024-01-10,UK,Affiliate,Starter,19.0
U10097,2024-01-11,CA,Email,Starter,19.0
U11273,2024-01-11,JP,Referral,Business,199.0
U10236,2024-01-11,FR,Paid Social,Starter,19.0
U12102,2024-01-11,DE,Organic,Starter,19.0
U13065,2024-01-11,JP,Paid Search,Business,199.0
U14521,2024-01-11,IN,Paid Social,Starter,19.0
U12077,2024-01-11,UK,Affiliate,Starter,19.0
U14497,2024-01-11,FR,Paid Search,Enterprise,599.0
U10268,2024-01-12,ES,Paid Social,Starter,19.0
U13966,2024-01-12,US,Organic,Starter,19.0
U12222,2024-01-12,US,Paid Social,Enterprise,599.0
U11884,2024-01-12,IN,Organic,Enterprise,599.0
U14680,2024-01-12,CA,Paid Social,Starter,19.0
U10749,2024-01-12,US,Organic,Pro,49.0
U12711,2024-01-12,US,Organic,Pro,49.0
U11961,2024-01-12,BR,Paid Search,Starter,19.0
U10676,2024-01-13,US,Paid Social,Pro,49.0
U14144,2024-01-13,US,Email,Starter,19.0
U14111,2024-01-13,US,Paid Search,Pro,49.0
U11881,2024-01-13,CA,Referral,Pro,49.0
U15233,2024-01-13,DE,Paid Search,Pro,49.0
U11476,2024-01-13,JP,Organic,Starter,19.0
U10708,2024-01-13,DE,Paid Social,Starter,19.0
U13418,2024-01-13,IN,Paid Search,Business,199.0
U10561,2024-01-13,US,Paid Search,Starter,19.0
U13568,2024-01-13,ES,Paid Search,Pro,49.0
U12660,2024-01-13,US,Organic,Starter,19.0
U10861,2024-01-13,JP,Email,Pro,49.0
U10301,2024-01-13,US,Referral,Pro,49.0
U11576,2024-01-14,US,Email,Starter,19.0
U12071,2024-01-14,FR,Organic,Starter,19.0
U11262,2024-01-14,DE,Paid Social,Business,199.0
U14663,2024-01-14,US,Paid Social,Pro,49.0
U15296,2024-01-14,US,Paid Search,Pro,49.0
U13622,2024-01-14,UK,Paid Social,Starter,19.0
U14189,2024-01-14,AU,Organic,Starter,19.0
U11142,2024-01-14,US,Organic,Starter,19.0
U10487,2024-01-14,IN,Organic,Starter,19.0
U10380,2024-01-15,US,Organic,Starter,19.0
U10235,2024-01-15,US,Paid Search,Pro,49.0
U13840,2024-01-15,US,Email,Pro,49.0
U13466,2024-01-15,UK,Paid Search,Pro,49.0
U10853,2024-01-15,CA,Paid Social,Pro,49.0
U13870,2024-01-16,AU,Paid Search,Pro,49.0
U10889,2024-01-16,CA,Referral,Enterprise,599.0
U14045,2024-01-16,UK,Referral,Pro,49.0
U13396,2024-01-16,UK,Organic,Pro,49.0
U14616,2024-01-16,UK,Paid Search,Pro,49.0
U11732,2024-01-16,DE,Organic,Business,199.0
U10589,2024-01-17,US,Email,Business,199.0
U12088,2024-01-17,IN,Paid Social,Starter,19.0
U15161,2024-01-17,BR,Organic,Business,199.0
U11109,2024-01-17,CA,Affiliate,Starter,19.0
U11838,2024-01-17,US,Paid Search,Starter,19.0
U14431,2024-01-17,US,Paid Search,Starter,19.0
U13212,2024-01-17,IN,Organic,Pro,49.0
U11995,2024-01-17,BR,Referral,Starter,19.0
U14913,2024-01-17,US,Email,Pro,49.0
U15184,2024-01-18,US,Referral,Starter,19.0
U12450,2024-01-18,ES,Paid Search,Starter,19.0
U10163,2024-01-18,UK,Paid Social,Starter,19.0
U15127,2024-01-18,FR,Organic,Starter,19.0
U12162,2024-01-18,US,Affiliate,Pro,49.0
U13687,2024-01-18,UK,Referral,Starter,19.0
U13144,2024-01-18,US,Paid Search,Pro,49.0
U13482,2024-01-19,FR,Organic,Starter,19.0
U12113,2024-01-19,JP,Organic,Starter,19.0
U10166,2024-01-19,US,Paid Social,Pro,49.0
U13338,2024-01-19,US,Organic,Starter,19.0
U14002,2024-01-19,UK,Referral,Starter,19.0
U12909,2024-01-20,FR,Paid Search,Starter,19.0
U14456,2024-01-20,AU,Referral,Business,199.0
U12937,2024-01-20,AU,Paid Search,Starter,19.0
U10002,2024-01-20,US,Paid Social,Starter,19.0
U12643,2024-01-21,JP,Organic,Business,199.0
U15409,2024-01-21,DE,Paid Search,Pro,49.0
U10733,2024-01-21,IN,Paid Search,Starter,19.0
U11000,2024-01-21,UK,Organic,Business,199.0
U14452,2024-01-21,UK,Organic,Starter,19.0
U14729,2024-01-22,US,Paid Search,Business,199.0
U12068,2024-01-22,UK,Organic,Starter,19.0
U10078,2024-01-22,JP,Email,Starter,19.0
U11025,2024-01-22,US,Organic,Starter,19.0
U12307,2024-01-22,FR,Paid Search,Pro,49.0
U10898,2024-01-22,UK,Paid Search,Starter,19.0
U14118,2024-01-23,DE,Organic,Pro,49.0
U13337,2024-01-23,US,Organic,Pro,49.0
U11301,2024-01-23,CA,Paid Search,Starter,19.0
U12659,2024-01-23,US,Organic,Starter,19.0
U12471,2024-01-23,US,Paid Social,Business,199.0
U13172,2024-01-23,US,Organic,Starter,19.0
U11348,2024-01-23,US,Email,Starter,19.0
U11802,2024-01-23,US,Organic,Starter,19.0
U13149,2024-01-24,UK,Paid Search,Pro,49.0
U11190,2024-01-24,FR,Organic,Business,199.0
U12149,2024-01-24,US,Referral,Business,199.0
U14974,2024-01-24,US,Referral,Starter,19.0
U14810,2024-01-24,US,Organic,Starter,19.0
U14750,2024-01-24,US,Organic,Pro,49.0
U12945,2024-01-25,US,Referral,Starter,19.0
U14669,2024-01-25,BR,Paid Social,Enterprise,599.0
U13492,2024-01-25,US,Affiliate,Starter,19.0
U13845,2024-01-26,ES,Organic,Pro,49.0
U13661,2024-01-26,FR,Paid Social,Business,199.0
U13576,2024-01-26,US,Affiliate,Starter,19.0
U15381,2024-01-26,FR,Organic,Pro,49.0
U15163,2024-01-27,FR,Paid Search,Starter,19.0
U12719,2024-01-28,UK,Referral,Starter,19.0
U14325,2024-01-28,US,Organic,Starter,19.0
U12347,2024-01-28,CA,Paid Search,Starter,19.0
U10052,2024-01-28,CA,Organic,Pro,49.0
U13766,2024-01-28,BR,Organic,Pro,49.0
U12942,2024-01-28,US,Organic,Business,199.0
U14272,2024-01-28,US,Paid Social,Pro,49.0
U10622,2024-01-28,CA,Paid Search,Starter,19.0
U12421,2024-01-29,DE,Paid Social,Starter,19.0
U13796,2024-01-29,JP,Organic,Pro,49.0
U15202,2024-01-29,US,Affiliate,Business,199.0
U11767,2024-01-29,US,Affiliate,Starter,19.0
U13183,2024-01-29,JP,Paid Search,Starter,19.0
U11451,2024-01-29,CA,Paid Social,Starter,19.0
U11293,2024-01-29,US,Email,Starter,19.0
U13368,2024-01-29,BR,Organic,Starter,19.0
U15480,2024-01-30,US,Paid Search,Starter,19.0
U12814,2024-01-30,DE,Organic,Pro,49.0
U12621,2024-01-30,CA,Organic,Pro,49.0
U10872,2024-01-30,DE,Paid Social,Starter,19.0
U12524,2024-01-30,JP,Email,Starter,19.0
U14775,2024-01-30,JP,Email,Business,199.0
U12536,2024-01-30,IN,Referral,Starter,19.0
U11404,2024-01-30,BR,Organic,Business,199.0
U10278,2024-01-31,US,Email,Pro,49.0
U13449,2024-01-31,US,Paid Search,Pro,49.0
U15201,2024-01-31,JP,Paid Search,Starter,19.0
U15269,2024-01-31,BR,Affiliate,Business,199.0
U13256,2024-01-31,ES,Paid Search,Business,199.0
U13544,2024-01-31,CA,Paid Search,Pro,49.0
U12330,2024-01-31,US,Referral,Starter,19.0
U11532,2024-02-01,CA,Paid Search,Starter,19.0
U11119,2024-02-01,DE,Paid Social,Starter,19.0
U14021,2024-02-01,BR,Organic,Starter,19.0
U12990,2024-02-02,UK,Organic,Starter,19.0
U12759,2024-02-02,IN,Organic,Starter,19.0
U11951,2024-02-02,CA,Organic,Pro,49.0
U15207,2024-02-02,US,Organic,Pro,49.0
U14859,2024-02-02,IN,Organic,Starter,19.0
U11053,2024-02-02,IN,Organic,Starter,19.0
U13783,2024-02-02,FR,Paid Social,Pro,49.0
U12435,2024-02-02,CA,Paid Social,Starter,19.0
U14026,2024-02-02,DE,Organic,Business,199.0
U14975,2024-02-02,FR,Organic,Starter,19.0
U15057,2024-02-02,DE,Paid Social,Starter,19.0
U13143,2024-02-02,ES,Paid Social,Business,199.0
U12059,2024-02-03,BR,Organic,Business,199.0
U12495,2024-02-03,JP,Affiliate,Starter,19.0
U14720,2024-02-03,AU,Paid Search,Pro,49.0
U11023,2024-02-03,US,Paid Search,Pro,49.0
U11873,2024-02-03,US,Organic,Starter,19.0
U15254,2024-02-03,DE,Paid Social,Starter,19.0
U15212,2024-02-03,DE,Affiliate,Starter,19.0
U11196,2024-02-03,UK,Paid Search,Pro,49.0
U11982,2024-02-03,FR,Paid Social,Starter,19.0
U11317,2024-02-04,CA,Referral,Enterprise,599.0
U13541,2024-02-04,AU,Organic,Business,199.0
U12899,2024-02-04,IN,Paid Social,Starter,19.0
U12997,2024-02-04,BR,Paid Social,Pro,49.0
U13652,2024-02-04,DE,Organic,Starter,19.0
U10931,2024-02-04,US,Paid Social,Starter,19.0
U14772,2024-02-04,UK,Paid Social,Business,199.0
U12364,2024-02-04,UK,Paid Search,Enterprise,599.0
U12090,2024-02-05,BR,Organic,Business,199.0
U12282,2024-02-05,DE,Paid Search,Starter,19.0
U11041,2024-02-05,DE,Paid Search,Starter,19.0
U12164,2024-02-05,CA,Organic,Starter,19.0
U12405,2024-02-05,US,Paid Social,Pro,49.0
U10026,2024-02-06,ES,Paid Search,Pro,49.0
U12357,2024-02-06,US,Email,Enterprise,599.0
U10272,2024-02-06,US,Organic,Enterprise,599.0
U14502,2024-02-06,ES,Affiliate,Business,199.0
U13421,2024-02-06,US,Organic,Pro,49.0
U10588,2024-02-06,CA,Paid Social,Business,199.0
U11756,2024-02-07,CA,Referral,Starter,19.0
