transaction_id,customer_id,transaction_date,plan,amount,type
20201,U11893,2023-03-27,Starter,19.0,subscription
20202,U11893,2023-04-27,Starter,19.0,subscription
20203,U10341,2023-02-27,Pro,49.0,subscription
20204,U10341,2023-03-27,Pro,49.0,subscription
20205,U10341,2023-04-27,Pro,49.0,subscription
20206,U10341,2023-05-27,Pro,49.0,subscription
20207,U10341,2023-06-27,Pro,49.0,subscription
20208,U10341,2023-07-27,Pro,49.0,subscription
20209,U10341,2023-08-27,Pro,49.0,subscription
20210,U10341,2023-09-27,Pro,49.0,subscription
20211,U10341,2023-10-27,Pro,49.0,subscription
20212,U10341,2023-11-27,Pro,49.0,subscription
20213,U10341,2023-12-27,Pro,49.0,subscription
20214,U10341,2024-01-27,Pro,49.0,subscription
20215,U10341,2024-02-27,Pro,49.0,subscription
20216,U10341,2024-03-27,Pro,49.0,subscription
20217,U10341,2024-04-27,Pro,49.0,subscription
20218,U10341,2024-05-27,Pro,49.0,subscription
20219,U10341,2024-06-27,Pro,49.0,subscription
20220,U10341,2024-07-27,Pro,49.0,subscription
20221,U10341,2024-08-27,Pro,49.0,subscription
20222,U10341,2024-09-27,Pro,49.0,subscription
20223,U12720,2023-02-27,Starter,19.0,subscription
20224,U13905,2023-02-27,Starter,19.0,subscription
20225,U13905,2023-03-27,Starter,87.71,subscription+addon
20226,U13905,2023-04-27,Starter,19.0,subscription
20227,U13905,2023-05-27,Starter,19.0,subscription
20228,U13905,2023-06-27,Starter,19.0,subscription
20229,U13905,2023-07-27,Starter,19.0,subscription
20230,U13905,2023-08-27,Starter,19.0,subscription
20231,U13905,2023-09-27,Starter,19.0,subscription
20232,U13905,2023-10-27,Starter,19.0,subscription
20233,U13905,2023-11-27,Starter,19.0,subscription
20234,U13905,2023-12-27,Starter,19.0,subscription
20235,U13905,2024-01-27,Starter,19.0,subscription
20236,U13905,2024-02-27,Starter,132.69,subscription+addon
20237,U13905,2024-03-27,Starter,19.0,subscription
20238,U13905,2024-04-27,Starter,19.0,subscription
20239,U15347,2023-02-27,Starter,19.0,subscription
20240,U15347,2023-03-27,Starter,19.0,subscription
20241,U15347,2023-04-27,Starter,19.0,subscription
20242,U15347,2023-05-27,Starter,132.01,subscription+addon
20243,U15347,2023-06-27,Starter,19.0,subscription
20244,U15347,2023-07-27,Starter,19.0,subscription
20245,U15347,2023-08-27,Starter,19.0,subscription
20246,U15347,2023-09-27,Starter,19.0,subscription
20247,U15347,2023-10-27,Starter,19.0,subscription
20248,U15347,2023-11-27,Starter,19.0,subscription
20249,U15347,2023-12-27,Starter,19.0,subscription
20250,U15347,2024-01-27,Starter,19.0,subscription
20251,U15347,2024-02-27,Starter,19.0,subscription
20252,U15347,2024-03-27,Starter,19.0,subscription
20253,U15347,2024-04-27,Starter,19.0,subscription
20254,U15347,2024-05-27,Starter,19.0,subscription
20255,U15347,2024-06-27,Starter,19.0,subscription
20256,U15347,2024-07-27,Starter,19.0,subscription
20257,U15347,2024-08-27,Starter,19.0,subscription
20258,U14393,2023-02-27,Starter,19.0,subscription
20259,U13574,2023-02-27,Business,199.0,subscription
20260,U13574,2023-03-27,Business,199.0,subscription
20261,U13574,2023-04-27,Business,199.0,subscription
20262,U13574,2023-05-27,Business,199.0,subscription
20263,U13574,2023-06-27,Business,199.0,subscription
20264,U13574,2023-07-27,Business,199.0,subscription
20265,U11172,2023-02-27,Starter,127.77,subscription+addon
20266,U11172,2023-03-27,Starter,19.0,subscription
20267,U11172,2023-04-27,Starter,19.0,subscription
20268,U11172,2023-05-27,Starter,19.0,subscription
20269,U11172,2023-06-27,Starter,19.0,subscription
20270,U11172,2023-07-27,Starter,19.0,subscription
20271,U11172,2023-08-27,Starter,19.0,subscription
20272,U10862,2023-02-28,Business,199.0,subscription
20273,U10862,2023-03-28,Business,199.0,subscription
20274,U10862,2023-04-28,Business,253.48,subscription+addon
20275,U10862,2023-05-28,Business,199.0,subscription
20276,U10862,2023-06-28,Business,199.0,subscription
20277,U10862,2023-07-28,Business,199.0,subscription
20278,U10862,2023-08-28,Business,199.0,subscription
20279,U10862,2023-09-28,Business,199.0,subscription
20280,U10862,2023-10-28,Business,199.0,subscription
20281,U10862,2023-11-28,Business,199.0,subscription
20282,U10862,2023-12-28,Business,199.0,subscription
20283,U10862,2024-01-28,Business,199.0,subscription
20284,U10862,2024-02-28,Business,199.0,subscription
20285,U10862,2024-03-28,Business,296.47,subscription+addon
20286,U10862,2024-04-28,Business,199.0,subscription
20287,U10862,2024-05-28,Business,199.0,subscription
20288,U10862,2024-06-28,Business,199.0,subscription
20289,U10862,2024-07-28,Business,249.65,subscription+addon
20290,U10862,2024-08-28,Business,199.0,subscription
20291,U11251,2023-02-28,Pro,144.4,subscription+addon
20292,U11251,2023-03-28,Pro,49.0,subscription
20293,U11251,2023-04-28,Pro,49.0,subscription
20294,U11251,2023-05-28,Pro,49.0,subscription
20295,U11251,2023-06-28,Pro,49.0,subscription
20296,U11251,2023-07-28,Pro,49.0,subscription
20297,U11251,2023-08-28,Pro,49.0,subscription
20298,U11251,2023-09-28,Pro,49.0,subscription
20299,U11251,2023-10-28,Pro,49.0,subscription
20300,U11251,2023-11-28,Pro,49.0,subscription
20301,U11251,2023-12-28,Pro,49.0,subscription
20302,U11251,2024-01-28,Pro,49.0,subscription
20303,U11251,2024-02-28,Pro,49.0,subscription
20304,U15033,2023-02-28,Starter,19.0,subscription
20305,U15033,2023-03-28,Starter,19.0,subscription
20306,U15033,2023-04-28,Starter,19.0,subscription
20307,U15033,2023-05-28,Starter,19.0,subscription
20308,U15033,2023-06-28,Starter,19.0,subscription
20309,U15033,2023-07-28,Starter,19.0,subscription
20310,U15033,2023-08-28,Starter,19.0,subscription
20311,U15033,2023-09-28,Starter,19.0,subscription
20312,U11842,2023-02-28,Enterprise,599.0,subscription
20313,U11842,2023-03-28,Enterprise,599.0,subscription
20314,U11842,2023-04-28,Enterprise,681.05,subscription+addon
20315,U11842,2023-05-28,Enterprise,599.0,subscription
20316,U11842,2023-06-28,Enterprise,599.0,subscription
20317,U11842,2023-07-28,Enterprise,599.0,subscription
20318,U11842,2023-08-28,Enterprise,599.0,subscription
20319,U11842,2023-09-28,Enterprise,599.0,subscription
20320,U11842,2023-10-28,Enterprise,599.0,subscription
20321,U11842,2023-11-28,Enterprise,599.0,subscription
20322,U11842,2023-12-28,Enterprise,599.0,subscription
20323,U11842,2024-01-28,Enterprise,599.0,subscription
20324,U11842,2024-02-28,Enterprise,599.0,subscription
20325,U11842,2024-03-28,Enterprise,599.0,subscription
20326,U11842,2024-04-28,Enterprise,599.0,subscription
20327,U11842,2024-05-28,Enterprise,599.0,subscription
20328,U11842,2024-06-28,Enterprise,599.0,subscription
20329,U11842,2024-07-28,Enterprise,599.0,subscription
20330,U11842,2024-08-28,Enterprise,599.0,subscription
20331,U11842,2024-09-28,Enterprise,599.0,subscription
20332,U11842,2024-10-28,Enterprise,599.0,subscription
20333,U11842,2024-11-28,Enterprise,599.0,subscription
20334,U11842,2024-12-28,Enterprise,599.0,subscription
20335,U12363,2023-02-28,Starter,19.0,subscription
20336,U12363,2023-03-28,Starter,19.0,subscription
20337,U12363,2023-04-28,Starter,19.0,subscription
20338,U12363,2023-05-28,Starter,19.0,subscription
20339,U12363,2023-06-28,Starter,19.0,subscription
20340,U12363,2023-07-28,Starter,19.0,subscription
20341,U12363,2023-08-28,Starter,19.0,subscription
20342,U12363,2023-09-28,Starter,19.0,subscription
20343,U12363,2023-10-28,Starter,19.0,subscription
20344,U12363,2023-11-28,Starter,19.0,subscription
20345,U12363,2023-12-28,Starter,19.0,subscription
20346,U14574,2023-03-01,Starter,19.0,subscription
20347,U14574,2023-04-01,Starter,19.0,subscription
20348,U14574,2023-05-01,Starter,91.75,subscription+addon
20349,U14574,2023-06-01,Starter,19.0,subscription
20350,U14574,2023-07-01,Starter,19.0,subscription
20351,U14574,2023-08-01,Starter,19.0,subscription
20352,U14574,2023-09-01,Starter,19.0,subscription
20353,U14574,2023-10-01,Starter,19.0,subscription
20354,U14574,2023-11-01,Starter,19.0,subscription
20355,U14574,2023-12-01,Starter,19.0,subscription
20356,U14574,2024-01-01,Starter,19.0,subscription
20357,U14574,2024-02-01,Starter,48.04,subscription+addon
20358,U14574,2024-03-01,Starter,19.0,subscription
20359,U14574,2024-04-01,Starter,19.0,subscription
20360,U14574,2024-05-01,Starter,19.0,subscription
20361,U14574,2024-06-01,Starter,45.67,subscription+addon
20362,U14574,2024-07-01,Starter,19.0,subscription
20363,U14574,2024-08-01,Starter,19.0,subscription
20364,U11875,2023-03-01,Starter,19.0,subscription
20365,U12025,2023-03-01,Pro,49.0,subscription
20366,U12025,2023-04-01,Pro,49.0,subscription
20367,U12025,2023-05-01,Pro,49.0,subscription
20368,U12025,2023-06-01,Pro,49.0,subscription
20369,U12025,2023-07-01,Pro,49.0,subscription
20370,U12025,2023-08-01,Pro,49.0,subscription
20371,U12025,2023-09-01,Pro,93.7,subscription+addon
20372,U12025,2023-10-01,Pro,49.0,subscription
20373,U12025,2023-11-01,Pro,49.0,subscription
20374,U12025,2023-12-01,Pro,49.0,subscription
20375,U12025,2024-01-01,Pro,49.0,subscription
20376,U12025,2024-02-01,Pro,49.0,subscription
20377,U12025,2024-03-01,Pro,49.0,subscription
20378,U12025,2024-04-01,Pro,49.0,subscription
20379,U12025,2024-05-01,Pro,49.0,subscription
20380,U12025,2024-06-01,Pro,49.0,subscription
20381,U12025,2024-07-01,Pro,49.0,subscription
20382,U12025,2024-08-01,Pro,49.0,subscription
20383,U12025,2024-09-01,Pro,49.0,subscription
20384,U12025,2024-10-01,Pro,49.0,subscription
20385,U12025,2024-11-01,Pro,49.0,subscription
20386,U11713,2023-03-01,Business,199.0,subscription
20387,U11713,2023-04-01,Business,199.0,subscription
20388,U11713,2023-05-01,Business,199.0,subscription
20389,U11713,2023-06-01,Business,199.0,subscription
20390,U11713,2023-07-01,Business,199.0,subscription
20391,U11713,2023-08-01,Business,199.0,subscription
20392,U11713,2023-09-01,Business,199.0,subscription
20393,U11713,2023-10-01,Business,199.0,subscription
20394,U11713,2023-11-01,Business,199.0,subscription
20395,U11713,2023-12-01,Business,199.0,subscription
20396,U11713,2024-01-01,Business,199.0,subscription
20397,U11713,2024-02-01,Business,199.0,subscription
20398,U11713,2024-03-01,Business,199.0,subscription
20399,U11713,2024-04-01,Business,199.0,subscription
20400,U11713,2024-05-01,Business,199.0,subscription
20401,U11713,2024-06-01,Business,199.0,subscription
20402,U11713,2024-07-01,Business,199.0,subscription
20403,U11713,2024-08-01,Business,199.0,subscription
20404,U11713,2024-09-01,Business,199.0,subscription
20405,U11713,2024-10-01,Business,296.59,subscription+addon
20406,U11713,2024-11-01,Business,199.0,subscription
20407,U11713,2024-12-01,Business,199.0,subscription
20408,U10083,2023-03-01,Pro,49.0,subscription
20409,U10472,2023-03-01,Business,199.0,subscription
20410,U10472,2023-04-01,Business,199.0,subscription
20411,U10472,2023-05-01,Business,199.0,subscription
20412,U10472,2023-06-01,Business,199.0,subscription
20413,U10472,2023-07-01,Business,199.0,subscription
20414,U10472,2023-08-01,Business,199.0,subscription
20415,U10472,2023-09-01,Business,199.0,subscription
20416,U10472,2023-10-01,Business,199.0,subscription
20417,U10472,2023-11-01,Business,199.0,subscription
20418,U10472,2023-12-01,Business,199.0,subscription
20419,U10472,2024-01-01,Business,199.0,subscription
20420,U10472,2024-02-01,Business,199.0,subscription
20421,U10472,2024-03-01,Business,199.0,subscription
20422,U10472,2024-04-01,Business,280.41,subscription+addon
20423,U10472,2024-05-01,Business,199.0,subscription
20424,U10472,2024-06-01,Business,199.0,subscription
20425,U10472,2024-07-01,Business,199.0,subscription
20426,U10472,2024-08-01,Business,199.0,subscription
20427,U10472,2024-09-01,Business,220.13,subscription+addon
20428,U10472,2024-10-01,Business,199.0,subscription
20429,U10472,2024-11-01,Business,199.0,subscription
20430,U13858,2023-03-02,Pro,49.0,subscription
20431,U13858,2023-04-02,Pro,49.0,subscription
20432,U13296,2023-03-02,Starter,19.0,subscription
20433,U13296,2023-04-02,Starter,19.0,subscription
20434,U13296,2023-05-02,Starter,52.07,subscription+addon
20435,U13296,2023-06-02,Starter,19.0,subscription
20436,U13296,2023-07-02,Starter,19.0,subscription
20437,U13296,2023-08-02,Starter,19.0,subscription
20438,U13296,2023-09-02,Starter,19.0,subscription
20439,U13296,2023-10-02,Starter,19.0,subscription
20440,U13296,2023-11-02,Starter,19.0,subscription
20441,U13296,2023-12-02,Starter,19.0,subscription
20442,U13296,2024-01-02,Starter,19.0,subscription
20443,U13296,2024-02-02,Starter,19.0,subscription
20444,U13296,2024-03-02,Starter,19.0,subscription
20445,U13296,2024-04-02,Starter,70.8,subscription+addon
20446,U13296,2024-05-02,Starter,19.0,subscription
20447,U13296,2024-06-02,Starter,19.0,subscription
20448,U13296,2024-07-02,Starter,19.0,subscription
20449,U13296,2024-08-02,Starter,19.0,subscription
20450,U13296,2024-09-02,Starter,19.0,subscription
20451,U13296,2024-10-02,Starter,19.0,subscription
20452,U13296,2024-11-02,Starter,19.0,subscription
20453,U13296,2024-12-02,Starter,19.0,subscription
20454,U14199,2023-03-02,Enterprise,599.0,subscription
20455,U14199,2023-04-02,Enterprise,599.0,subscription
20456,U14199,2023-05-02,Enterprise,599.0,subscription
20457,U14199,2023-06-02,Enterprise,599.0,subscription
20458,U14199,2023-07-02,Enterprise,599.0,subscription
20459,U14199,2023-08-02,Enterprise,599.0,subscription
20460,U14199,2023-09-02,Enterprise,599.0,subscription
20461,U14199,2023-10-02,Enterprise,599.0,subscription
20462,U14199,2023-11-02,Enterprise,599.0,subscription
20463,U14199,2023-12-02,Enterprise,599.0,subscription
20464,U14199,2024-01-02,Enterprise,599.0,subscription
20465,U14199,2024-02-02,Enterprise,599.0,subscription
20466,U14199,2024-03-02,Enterprise,599.0,subscription
20467,U14199,2024-04-02,Enterprise,599.0,subscription
20468,U14199,2024-05-02,Enterprise,599.0,subscription
20469,U14199,2024-06-02,Enterprise,599.0,subscription
20470,U14199,2024-07-02,Enterprise,599.0,subscription
20471,U14199,2024-08-02,Enterprise,599.0,subscription
20472,U14199,2024-09-02,Enterprise,599.0,subscription
20473,U14199,2024-10-02,Enterprise,599.0,subscription
20474,U14199,2024-11-02,Enterprise,716.18,subscription+addon
20475,U14199,2024-12-02,Enterprise,599.0,subscription
20476,U14048,2023-03-03,Starter,19.0,subscription
20477,U14048,2023-04-03,Starter,19.0,subscription
20478,U14048,2023-05-03,Starter,19.0,subscription
20479,U14048,2023-06-03,Starter,19.0,subscription
20480,U14048,2023-07-03,Starter,19.0,subscription
20481,U14048,2023-08-03,Starter,19.0,subscription
20482,U14048,2023-09-03,Starter,19.0,subscription
20483,U14048,2023-10-03,Starter,108.35,subscription+addon
20484,U14048,2023-11-03,Starter,19.0,subscription
20485,U14048,2023-12-03,Starter,19.0,subscription
20486,U14048,2024-01-03,Starter,19.0,subscription
20487,U14048,2024-02-03,Starter,19.0,subscription
20488,U14048,2024-03-03,Starter,19.0,subscription
20489,U14048,2024-04-03,Starter,19.0,subscription
20490,U14048,2024-05-03,Starter,19.0,subscription
20491,U14048,2024-06-03,Starter,19.0,subscription
20492,U14048,2024-07-03,Starter,19.0,subscription
20493,U14048,2024-08-03,Starter,19.0,subscription
20494,U14048,2024-09-03,Starter,19.0,subscription
20495,U14048,2024-10-03,Starter,82.64,subscription+addon
20496,U11131,2023-03-03,Pro,49.0,subscription
20497,U11131,2023-04-03,Pro,137.57,subscription+addon
20498,U11131,2023-05-03,Pro,49.0,subscription
20499,U11131,2023-06-03,Pro,49.0,subscription
20500,U11131,2023-07-03,Pro,49.0,subscription
20501,U11131,2023-08-03,Pro,49.0,subscription
20502,U11131,2023-09-03,Pro,49.0,subscription
20503,U11131,2023-10-03,Pro,49.0,subscription
20504,U11131,2023-11-03,Pro,49.0,subscription
20505,U11131,2023-12-03,Pro,49.0,subscription
20506,U11131,2024-01-03,Pro,49.0,subscription
20507,U11131,2024-02-03,Pro,49.0,subscription
20508,U11131,2024-03-03,Pro,49.0,subscription
20509,U11131,2024-04-03,Pro,49.0,subscription
20510,U11131,2024-05-03,Pro,49.0,subscription
20511,U11131,2024-06-03,Pro,49.0,subscription
20512,U11131,2024-07-03,Pro,49.0,subscription
20513,U11131,2024-08-03,Pro,49.0,subscription
20514,U11131,2024-09-03,Pro,49.0,subscription
20515,U11131,2024-10-03,Pro,49.0,subscription
20516,U11131,2024-11-03,Pro,49.0,subscription
20517,U11131,2024-12-03,Pro,49.0,subscription
20518,U10510,2023-03-03,Starter,19.0,subscription
20519,U11098,2023-03-03,Starter,19.0,subscription
20520,U11098,2023-04-03,Starter,19.0,subscription
20521,U11098,2023-05-03,Starter,19.0,subscription
20522,U11098,2023-06-03,Starter,19.0,subscription
20523,U11098,2023-07-03,Starter,19.0,subscription
20524,U11098,2023-08-03,Starter,19.0,subscription
20525,U11098,2023-09-03,Starter,19.0,subscription
20526,U11098,2023-10-03,Starter,19.0,subscription
20527,U11098,2023-11-03,Starter,19.0,subscription
20528,U11098,2023-12-03,Starter,19.0,subscription
20529,U11098,2024-01-03,Starter,19.0,subscription
20530,U11098,2024-02-03,Starter,19.0,subscription
20531,U11098,2024-03-03,Starter,19.0,subscription
20532,U11098,2024-04-03,Starter,19.0,subscription
20533,U11098,2024-05-03,Starter,19.0,subscription
20534,U11098,2024-06-03,Starter,19.0,subscription
20535,U11098,2024-07-03,Starter,19.0,subscription
20536,U11098,2024-08-03,Starter,19.0,subscription
20537,U11098,2024-09-03,Starter,19.0,subscription
20538,U11098,2024-10-03,Starter,91.2,subscription+addon
20539,U11098,2024-11-03,Starter,19.0,subscription
20540,U11098,2024-12-03,Starter,19.0,subscription
20541,U14800,2023-03-03,Business,199.0,subscription
20542,U14800,2023-04-03,Business,199.0,subscription
20543,U14800,2023-05-03,Business,199.0,subscription
20544,U14800,2023-06-03,Business,199.0,subscription
20545,U14203,2023-03-03,Business,199.0,subscription
20546,U14203,2023-04-03,Business,199.0,subscription
20547,U14203,2023-05-03,Business,199.0,subscription
20548,U14203,2023-06-03,Business,199.0,subscription
20549,U14203,2023-07-03,Business,199.0,subscription
20550,U14203,2023-08-03,Business,199.0,subscription
20551,U14203,2023-09-03,Business,199.0,subscription
20552,U14203,2023-10-03,Business,199.0,subscription
20553,U14203,2023-11-03,Business,199.0,subscription
20554,U14203,2023-12-03,Business,199.0,subscription
20555,U14203,2024-01-03,Business,199.0,subscription
20556,U14203,2024-02-03,Business,199.0,subscription
20557,U14203,2024-03-03,Business,199.0,subscription
20558,U14203,2024-04-03,Business,199.0,subscription
20559,U14203,2024-05-03,Business,301.91,subscription+addon
20560,U14203,2024-06-03,Business,199.0,subscription
20561,U14203,2024-07-03,Business,199.0,subscription
20562,U14203,2024-08-03,Business,199.0,subscription
20563,U14203,2024-09-03,Business,199.0,subscription
20564,U14203,2024-10-03,Business,199.0,subscription
20565,U14203,2024-11-03,Business,199.0,subscription
20566,U14203,2024-12-03,Business,199.0,subscription
20567,U10701,2023-03-03,Pro,49.0,subscription
20568,U10701,2023-04-03,Pro,49.0,subscription
20569,U10701,2023-05-03,Pro,49.0,subscription
20570,U10701,2023-06-03,Pro,49.0,subscription
20571,U10701,2023-07-03,Pro,49.0,subscription
20572,U10701,2023-08-03,Pro,49.0,subscription
20573,U15007,2023-03-04,Pro,49.0,subscription
20574,U15007,2023-04-04,Pro,49.0,subscription
20575,U15007,2023-05-04,Pro,49.0,subscription
20576,U15007,2023-06-04,Pro,162.87,subscription+addon
20577,U15007,2023-07-04,Pro,49.0,subscription
20578,U15007,2023-08-04,Pro,49.0,subscription
20579,U15007,2023-09-04,Pro,49.0,subscription
20580,U15007,2023-10-04,Pro,49.0,subscription
20581,U15007,2023-11-04,Pro,49.0,subscription
20582,U15007,2023-12-04,Pro,49.0,subscription
20583,U15007,2024-01-04,Pro,49.0,subscription
20584,U14992,2023-03-04,Starter,19.0,subscription
20585,U14992,2023-04-04,Starter,19.0,subscription
20586,U14992,2023-05-04,Starter,19.0,subscription
20587,U14992,2023-06-04,Starter,19.0,subscription
20588,U14992,2023-07-04,Starter,19.0,subscription
20589,U14992,2023-08-04,Starter,19.0,subscription
20590,U14992,2023-09-04,Starter,19.0,subscription
20591,U14992,2023-10-04,Starter,19.0,subscription
20592,U14992,2023-11-04,Starter,19.0,subscription
20593,U14992,2023-12-04,Starter,19.0,subscription
20594,U11498,2023-03-04,Business,199.0,subscription
20595,U11498,2023-04-04,Business,199.0,subscription
20596,U11498,2023-05-04,Business,199.0,subscription
20597,U11498,2023-06-04,Business,199.0,subscription
20598,U11498,2023-07-04,Business,199.0,subscription
20599,U11498,2023-08-04,Business,199.0,subscription
20600,U11498,2023-09-04,Business,199.0,subscription
20601,U11498,2023-10-04,Business,199.0,subscription
20602,U11498,2023-11-04,Business,199.0,subscription
20603,U11498,2023-12-04,Business,199.0,subscription
20604,U11498,2024-01-04,Business,305.2,subscription+addon
20605,U11498,2024-02-04,Business,199.0,subscription
20606,U11498,2024-03-04,Business,199.0,subscription
20607,U11498,2024-04-04,Business,199.0,subscription
20608,U11498,2024-05-04,Business,199.0,subscription
20609,U11498,2024-06-04,Business,199.0,subscription
20610,U11498,2024-07-04,Business,199.0,subscription
20611,U11498,2024-08-04,Business,199.0,subscription
20612,U11498,2024-09-04,Business,199.0,subscription
20613,U11498,2024-10-04,Business,199.0,subscription
20614,U11498,2024-11-04,Business,199.0,subscription
20615,U11498,2024-12-04,Business,199.0,subscription
20616,U12093,2023-03-05,Business,199.0,subscription
20617,U12093,2023-04-05,Business,219.57,subscription+addon
20618,U12093,2023-05-05,Business,199.0,subscription
20619,U12093,2023-06-05,Business,199.0,subscription
20620,U12093,2023-07-05,Business,282.53,subscription+addon
20621,U12093,2023-08-05,Business,199.0,subscription
20622,U12093,2023-09-05,Business,199.0,subscription
20623,U12093,2023-10-05,Business,199.0,subscription
20624,U12093,2023-11-05,Business,199.0,subscription
20625,U12093,2023-12-05,Business,199.0,subscription
20626,U12093,2024-01-05,Business,199.0,subscription
20627,U12093,2024-02-05,Business,199.0,subscription
20628,U12093,2024-03-05,Business,199.0,subscription
20629,U12093,2024-04-05,Business,199.0,subscription
20630,U12093,2024-05-05,Business,199.0,subscription
20631,U12093,2024-06-05,Business,199.0,subscription
20632,U12093,2024-07-05,Business,199.0,subscription
20633,U12093,2024-08-05,Business,199.0,subscription
20634,U12093,2024-09-05,Business,199.0,subscription
20635,U15136,2023-03-05,Pro,49.0,subscription
20636,U13102,2023-03-05,Business,296.31,subscription+addon
20637,U13102,2023-04-05,Business,199.0,subscription
20638,U13102,2023-05-05,Business,199.0,subscription
20639,U13102,2023-06-05,Business,260.93,subscription+addon
20640,U13102,2023-07-05,Business,199.0,subscription
20641,U13102,2023-08-05,Business,199.0,subscription
20642,U13102,2023-09-05,Business,199.0,subscription
20643,U12571,2023-03-06,Pro,49.0,subscription
20644,U12571,2023-04-06,Pro,117.69,subscription+addon
20645,U12571,2023-05-06,Pro,49.0,subscription
20646,U12571,2023-06-06,Pro,49.0,subscription
20647,U12571,2023-07-06,Pro,49.0,subscription
20648,U12571,2023-08-06,Pro,49.0,subscription
20649,U12571,2023-09-06,Pro,49.0,subscription
20650,U12571,2023-10-06,Pro,49.0,subscription
20651,U12571,2023-11-06,Pro,49.0,subscription
20652,U12571,2023-12-06,Pro,49.0,subscription
20653,U10091,2023-03-06,Pro,49.0,subscription
20654,U10091,2023-04-06,Pro,49.0,subscription
20655,U10091,2023-05-06,Pro,49.0,subscription
20656,U10091,2023-06-06,Pro,49.0,subscription
20657,U10091,2023-07-06,Pro,49.0,subscription
20658,U10091,2023-08-06,Pro,49.0,subscription
20659,U12763,2023-03-06,Starter,19.0,subscription
20660,U12763,2023-04-06,Starter,19.0,subscription
20661,U12763,2023-05-06,Starter,19.0,subscription
20662,U12763,2023-06-06,Starter,19.0,subscription
20663,U12763,2023-07-06,Starter,19.0,subscription
20664,U12763,2023-08-06,Starter,19.0,subscription
20665,U12763,2023-09-06,Starter,19.0,subscription
20666,U12763,2023-10-06,Starter,19.0,subscription
20667,U12763,2023-11-06,Starter,19.0,subscription
20668,U12763,2023-12-06,Starter,19.0,subscription
20669,U12763,2024-01-06,Starter,19.0,subscription
20670,U13654,2023-03-06,Starter,19.0,subscription
20671,U13654,2023-04-06,Starter,19.0,subscription
20672,U13654,2023-05-06,Starter,19.0,subscription
20673,U13654,2023-06-06,Starter,19.0,subscription
20674,U13654,2023-07-06,Starter,19.0,subscription
20675,U13654,2023-08-06,Starter,19.0,subscription
20676,U13654,2023-09-06,Starter,64.17,subscription+addon
20677,U13654,2023-10-06,Starter,58.53,subscription+addon
20678,U13654,2023-11-06,Starter,19.0,subscription
20679,U13654,2023-12-06,Starter,19.0,subscription
20680,U13654,2024-01-06,Starter,19.0,subscription
20681,U13654,2024-02-06,Starter,19.0,subscription
20682,U13654,2024-03-06,Starter,19.0,subscription
20683,U13654,2024-04-06,Starter,95.07,subscription+addon
20684,U13654,2024-05-06,Starter,19.0,subscription
20685,U13654,2024-06-06,Starter,19.0,subscription
20686,U13654,2024-07-06,Starter,19.0,subscription
20687,U13654,2024-08-06,Starter,19.0,subscription
20688,U11617,2023-03-06,Starter,19.0,subscription
20689,U11617,2023-04-06,Starter,19.0,subscription
20690,U11617,2023-05-06,Starter,19.0,subscription
20691,U11617,2023-06-06,Starter,19.0,subscription
20692,U11617,2023-07-06,Starter,19.0,subscription
20693,U11617,2023-08-06,Starter,19.0,subscription
20694,U11617,2023-09-06,Starter,19.0,subscription
20695,U11617,2023-10-06,Starter,19.0,subscription
20696,U11781,2023-03-06,Starter,19.0,subscription
20697,U11781,2023-04-06,Starter,19.0,subscription
20698,U11781,2023-05-06,Starter,19.0,subscription
20699,U11781,2023-06-06,Starter,19.0,subscription
20700,U11781,2023-07-06,Starter,19.0,subscription
20701,U11781,2023-08-06,Starter,75.12,subscription+addon
20702,U11781,2023-09-06,Starter,78.82,subscription+addon
20703,U11781,2023-10-06,Starter,19.0,subscription
20704,U10957,2023-03-07,Starter,19.0,subscription
20705,U10957,2023-04-07,Starter,19.0,subscription
20706,U10957,2023-05-07,Starter,19.0,subscription
20707,U10957,2023-06-07,Starter,19.0,subscription
20708,U10957,2023-07-07,Starter,19.0,subscription
20709,U10957,2023-08-07,Starter,19.0,subscription
20710,U11988,2023-03-07,Starter,19.0,subscription
20711,U11988,2023-04-07,Starter,19.0,subscription
20712,U11988,2023-05-07,Starter,19.0,subscription
20713,U11988,2023-06-07,Starter,19.0,subscription
20714,U11988,2023-07-07,Starter,19.0,subscription
20715,U11988,2023-08-07,Starter,19.0,subscription
20716,U11988,2023-09-07,Starter,19.0,subscription
20717,U11988,2023-10-07,Starter,19.0,subscription
20718,U11988,2023-11-07,Starter,19.0,subscription
20719,U11988,2023-12-07,Starter,19.0,subscription
20720,U11988,2024-01-07,Starter,19.0,subscription
20721,U11988,2024-02-07,Starter,19.0,subscription
20722,U13489,2023-03-07,Starter,19.0,subscription
20723,U13489,2023-04-07,Starter,19.0,subscription
20724,U13489,2023-05-07,Starter,19.0,subscription
20725,U13489,2023-06-07,Starter,67.28,subscription+addon
20726,U13489,2023-07-07,Starter,19.0,subscription
20727,U12002,2023-03-07,Pro,49.0,subscription
20728,U12002,2023-04-07,Pro,49.0,subscription
20729,U12002,2023-05-07,Pro,49.0,subscription
20730,U12002,2023-06-07,Pro,49.0,subscription
20731,U10523,2023-03-08,Starter,19.0,subscription
20732,U10523,2023-04-08,Starter,19.0,subscription
20733,U10523,2023-05-08,Starter,19.0,subscription
20734,U10523,2023-06-08,Starter,19.0,subscription
20735,U10523,2023-07-08,Starter,19.0,subscription
